loan_id,application_id,client_id,issue_date,product_name,loan_amount,interest_rate,term_months
5526,10133,661,2024-01-25,Cash loan,696147.39,25.15,36
5527,10136,3086,2025-02-09,Credit card,286429.67,31.04,36
5528,10137,780,2024-01-19,Micro loan,217880.26,30.99,12
5529,10138,4330,2026-04-03,Cash loan,847150.52,29.39,18
5530,10139,1094,2025-08-02,POS loan,363956.01,22.72,24
5531,10141,606,2026-03-14,Cash loan,559229.76,33.79,24
5532,10142,2044,2024-09-15,POS loan,331137.87,17.84,24
5533,10144,3977,2025-08-05,Micro loan,431310.71,45.78,3
5534,10147,3255,2024-01-10,Cash loan,141017.47,33.13,12
5535,10148,3225,2025-06-18,Cash loan,587869.69,21.85,36
5536,10149,777,2025-10-22,POS loan,791937.83,19.60,18
5537,10152,3433,2024-12-03,Cash loan,591110.22,25.41,18
5538,10155,1247,2025-12-20,POS loan,50627.34,11.88,12
5539,10157,3829,2025-03-07,Cash loan,1173240.95,23.97,18
5540,10158,2596,2024-11-12,Micro loan,404733.81,39.89,3
5541,10160,3720,2025-07-13,Auto loan,3679513.09,12.41,48
5542,10164,1843,2025-10-30,POS loan,751888.10,10.20,12
5543,10169,3805,2024-10-01,POS loan,551618.52,25.67,18
5544,10170,1043,2024-10-29,Cash loan,1162740.19,24.10,24
5545,10171,1532,2026-01-07,Micro loan,442477.07,39.69,9
5546,10172,2860,2026-02-13,Auto loan,14475228.49,15.94,48
5547,10178,2078,2025-05-15,Cash loan,411608.13,23.90,12
5548,10179,1213,2025-11-07,Micro loan,357408.97,46.15,6
5549,10181,865,2025-12-13,Micro loan,56607.81,47.63,9
5550,10186,235,2025-03-23,POS loan,378870.16,16.92,6
5551,10189,2435,2025-12-09,Micro loan,243875.42,32.29,6
5552,10190,3185,2025-03-15,Cash loan,1342061.52,30.86,36
5553,10195,4511,2024-04-01,POS loan,690695.73,16.02,6
5554,10197,4483,2024-02-18,POS loan,1102181.13,21.76,6
5555,10198,3098,2026-02-21,Cash loan,1484673.84,22.03,18
5556,10199,4543,2026-01-24,POS loan,89921.79,13.24,18
5557,10204,3029,2025-03-09,Credit card,185225.39,29.52,36
5558,10206,205,2024-06-15,POS loan,720356.35,21.55,24
5559,10208,1583,2024-06-07,Credit card,670485.33,22.91,12
5560,10209,2288,2025-11-14,POS loan,690573.31,24.33,6
5561,10212,1506,2024-10-19,Cash loan,2338002.23,31.25,12
5562,10214,741,2025-03-13,Micro loan,515512.04,42.38,6
5563,10215,3785,2024-10-11,Credit card,1238369.18,37.59,24
5564,10217,4153,2024-08-04,Micro loan,123379.28,47.68,3
5565,10218,542,2024-04-26,Credit card,294545.17,36.80,36
5566,10220,3590,2025-08-16,Credit card,558148.65,35.60,12
5567,10224,4361,2026-04-02,Cash loan,196761.75,18.01,12
5568,10225,4744,2025-10-04,Cash loan,2254317.07,19.52,12
5569,10233,3343,2025-12-09,Cash loan,2351476.77,31.13,36
5570,10236,2922,2025-08-06,Credit card,613100.48,24.60,36
5571,10237,2060,2024-12-09,Micro loan,439667.53,44.11,12
5572,10238,1435,2024-03-14,POS loan,241057.41,15.56,18
5573,10239,108,2024-04-26,Micro loan,401265.95,48.40,12
5574,10240,2825,2026-01-16,POS loan,873098.96,19.26,12
5575,10242,4095,2024-05-24,Cash loan,634277.46,25.97,18
5576,10243,2942,2024-12-17,Credit card,950861.32,27.15,36
5577,10245,2527,2025-06-23,Cash loan,2185510.64,32.30,24
5578,10246,3705,2025-01-15,Micro loan,165949.98,29.86,3
5579,10248,3375,2025-08-28,Cash loan,1641618.24,25.46,36
5580,10249,2966,2024-04-12,POS loan,499334.19,27.06,6
5581,10251,1206,2024-07-30,Credit card,341081.41,30.07,12
5582,10252,2796,2025-07-26,Cash loan,1441785.81,19.12,18
5583,10257,2866,2025-06-12,Micro loan,448487.81,35.05,12
5584,10258,4825,2025-12-09,Credit card,1139048.78,34.30,36
5585,10259,2255,2025-05-19,POS loan,667218.02,14.35,18
5586,10260,3960,2024-08-28,Credit card,327323.90,30.57,12
5587,10261,4444,2025-02-25,Cash loan,2288171.75,19.23,24
5588,10264,1541,2025-02-27,Micro loan,297329.81,36.69,3
5589,10265,3212,2025-09-14,Auto loan,6243333.02,24.69,72
5590,10266,3459,2025-06-16,Credit card,1494340.17,26.52,24
5591,10269,4770,2024-12-05,Auto loan,9470403.88,24.56,60
5592,10270,2104,2025-10-06,Credit card,1576654.68,23.07,24
5593,10271,1575,2026-03-17,Micro loan,202562.85,45.55,9
5594,10272,2529,2025-09-24,Micro loan,166853.48,30.49,6
5595,10273,4694,2026-04-21,Micro loan,424893.48,36.05,3
5596,10276,1767,2025-08-14,Cash loan,449131.01,18.22,18
5597,10277,899,2025-08-18,POS loan,989324.17,15.71,24
5598,10278,253,2024-03-07,Cash loan,706640.20,26.91,12
5599,10283,1028,2024-09-20,POS loan,575162.42,12.64,18
5600,10284,3281,2025-05-23,Cash loan,2209077.27,22.59,18
5601,10285,3504,2026-01-04,Cash loan,271419.56,28.70,12
5602,10287,901,2024-04-10,POS loan,893800.90,27.31,12
5603,10288,4680,2025-01-24,Credit card,1130914.92,32.00,24
5604,10291,1568,2025-08-13,POS loan,794219.33,14.63,24
5605,10292,3357,2025-05-08,Cash loan,848508.83,28.65,24
5606,10293,2214,2026-03-02,POS loan,567467.15,16.06,12
5607,10297,2600,2026-03-04,Auto loan,11330848.09,16.72,72
5608,10299,2837,2024-09-28,Credit card,921561.49,30.69,12
5609,10300,2131,2024-10-16,POS loan,250877.21,12.56,18
5610,10302,2940,2025-09-21,POS loan,275746.69,19.29,6
5611,10307,4265,2025-08-16,Micro loan,210322.91,42.62,9
5612,10310,3494,2024-05-03,POS loan,414957.51,15.21,24
5613,10311,2575,2025-08-09,Credit card,1084924.83,26.27,12
5614,10313,4277,2024-11-29,Credit card,1490188.97,36.21,24
5615,10314,1126,2025-07-22,Cash loan,2097217.40,27.32,36
5616,10317,4123,2025-12-31,Cash loan,1852812.05,28.51,18
5617,10318,2848,2026-02-21,Auto loan,2775469.91,15.15,36
5618,10319,122,2025-01-07,Credit card,1045366.22,29.97,24
5619,10321,4478,2024-06-18,Credit card,259524.86,28.34,36
5620,10322,3177,2024-06-29,Cash loan,974363.45,24.52,36
5621,10324,1597,2026-01-11,Credit card,729516.92,27.10,36
5622,10325,1669,2024-02-14,POS loan,834390.12,22.86,12
5623,10326,2755,2025-11-08,POS loan,848923.93,10.83,18
5624,10327,4541,2024-10-01,Auto loan,4210897.58,16.35,72
5625,10328,697,2024-11-17,Credit card,108436.23,27.81,12
5626,10331,1053,2024-06-04,Cash loan,2067981.24,33.19,12
5627,10334,4832,2025-01-01,Cash loan,694695.61,19.46,36
5628,10338,2858,2026-03-12,Micro loan,262768.81,29.21,3
5629,10341,4635,2026-04-11,Cash loan,1206716.26,24.98,12
5630,10342,1491,2025-11-19,Cash loan,1721790.63,24.25,18
5631,10344,2635,2024-12-11,Auto loan,16342072.34,13.91,72
5632,10346,3956,2025-08-27,Cash loan,2822968.23,21.35,18
5633,10350,1345,2025-10-14,POS loan,421796.43,14.95,6
5634,10352,2308,2024-12-31,Micro loan,360763.54,33.32,6
5635,10353,1277,2024-02-26,Auto loan,4357548.65,23.77,60
5636,10359,4405,2024-05-23,Micro loan,135911.29,30.70,9
5637,10360,1379,2025-04-07,Cash loan,1517232.53,20.72,18
5638,10362,4997,2024-09-12,Credit card,1611448.87,29.95,12
5639,10363,3531,2025-05-25,Cash loan,2451977.05,33.53,24
5640,10367,3087,2025-11-01,Micro loan,144436.52,43.15,12
5641,10369,1162,2025-03-31,Micro loan,97395.35,30.94,3
5642,10370,1809,2024-07-11,POS loan,610393.49,18.82,24
5643,10372,3497,2025-07-28,Cash loan,3260207.04,33.83,18
5644,10373,2726,2025-02-27,POS loan,219335.78,19.64,12
5645,10374,1092,2024-01-12,Cash loan,1088155.32,32.68,24
5646,10378,4468,2024-07-20,Cash loan,708900.16,21.18,36
5647,10379,4622,2025-09-07,Micro loan,201220.35,30.56,3
5648,10380,4012,2026-01-06,Cash loan,2053616.39,19.94,18
5649,10382,1530,2024-01-16,POS loan,602768.18,16.49,24
5650,10383,4025,2024-09-26,Auto loan,13341442.39,21.86,72
5651,10386,1567,2025-02-28,Credit card,1067281.65,33.68,12
5652,10387,4924,2024-04-26,Cash loan,1690994.15,22.98,36
5653,10389,3734,2024-08-26,POS loan,1170161.61,11.83,6
5654,10390,373,2024-12-08,POS loan,485036.13,16.90,24
5655,10391,4207,2024-02-12,POS loan,730805.67,11.41,12
5656,10392,3374,2026-01-30,POS loan,708475.26,23.19,24
5657,10393,3051,2024-07-28,Cash loan,1460387.04,23.35,36
5658,10394,3265,2024-12-17,Cash loan,3186051.74,19.93,18
5659,10396,2748,2025-05-16,Auto loan,16369733.96,18.09,48
5660,10401,4254,2025-03-03,POS loan,875370.02,10.45,6
5661,10405,287,2024-12-18,Micro loan,247702.01,37.34,9
5662,10406,902,2025-01-03,Auto loan,10232016.70,18.31,72
5663,10412,3369,2024-01-17,Cash loan,2580210.21,30.57,24
5664,10416,2528,2025-10-25,Cash loan,1019599.49,25.62,18
5665,10417,1476,2026-04-09,POS loan,80526.52,15.03,6
5666,10419,1018,2025-06-03,Credit card,1524582.18,23.56,36
5667,10420,1031,2024-05-12,Micro loan,334304.99,48.90,9
5668,10424,3782,2025-09-17,POS loan,578095.69,15.24,18
5669,10425,1444,2024-02-09,Cash loan,549662.78,32.76,36
5670,10426,924,2024-03-26,Micro loan,218662.86,28.46,6
5671,10428,3690,2024-05-30,Micro loan,359387.98,29.46,3
5672,10429,1916,2026-01-08,Cash loan,3384261.23,30.61,12
5673,10430,1015,2025-04-18,POS loan,50967.89,27.11,6
5674,10432,3477,2026-04-04,Cash loan,2191728.12,31.93,24
5675,10433,4982,2024-05-07,Auto loan,9711182.51,20.55,60
5676,10434,297,2024-01-19,Cash loan,1802848.54,31.63,24
5677,10436,1243,2024-04-07,Credit card,1816016.47,23.07,36
5678,10437,1262,2025-06-07,Micro loan,215732.86,32.05,12
5679,10439,4693,2024-03-11,Cash loan,427114.30,20.38,36
5680,10441,1493,2024-11-29,Micro loan,80110.70,33.09,9
5681,10444,3256,2025-12-20,Credit card,676975.67,22.96,24
5682,10445,2896,2024-11-27,Micro loan,176762.44,42.37,12
5683,10446,4341,2025-12-08,Auto loan,1709644.89,18.96,72
5684,10449,1483,2025-09-09,POS loan,118298.57,10.55,18
5685,10452,2671,2024-07-07,Micro loan,478449.79,29.97,6
5686,10459,1621,2024-04-03,Credit card,1163616.63,30.47,12
5687,10461,3991,2024-05-22,Cash loan,1652309.58,29.04,18
5688,10462,146,2025-03-26,Cash loan,1385591.73,21.06,18
5689,10463,3126,2024-03-10,Credit card,1652385.97,22.02,24
5690,10466,3086,2024-07-02,POS loan,876654.19,18.45,24
5691,10467,1083,2025-08-10,Micro loan,521495.35,44.58,3
5692,10469,2460,2024-12-04,Micro loan,344349.91,48.33,12
5693,10470,3637,2024-06-28,Cash loan,641948.46,33.48,24
5694,10473,1277,2025-07-13,Cash loan,245831.04,21.88,12
5695,10474,3754,2024-03-13,Credit card,236130.39,25.33,36
5696,10475,2582,2025-07-16,Auto loan,12617014.60,14.91,48
5697,10476,3768,2025-08-25,Credit card,713657.55,27.01,24
5698,10477,2745,2025-01-03,Credit card,917171.02,37.95,24
5699,10479,3789,2024-03-07,Credit card,1399171.74,34.59,12
5700,10480,4152,2025-09-24,Cash loan,2300223.17,21.94,12
5701,10484,334,2025-01-07,Credit card,100207.74,22.76,12
5702,10487,4609,2024-02-10,Cash loan,429313.41,32.33,18
5703,10488,3648,2024-07-05,Cash loan,1196517.51,31.62,36
5704,10489,3953,2024-05-19,Micro loan,161268.70,40.83,3
5705,10490,2117,2024-09-20,Credit card,286850.43,23.06,24
5706,10495,4897,2024-12-25,Credit card,1150233.68,25.96,24
5707,10498,3967,2026-02-06,Micro loan,396051.87,35.33,12
5708,10500,971,2024-04-01,POS loan,901974.35,27.67,18
5709,10502,3671,2026-02-08,Credit card,759751.73,37.97,12
5710,10503,3957,2026-04-07,Cash loan,130174.45,32.89,12
5711,10505,123,2025-08-27,Micro loan,132047.48,31.05,6
5712,10506,2940,2025-05-20,Cash loan,181687.15,26.90,18
5713,10507,1213,2024-07-18,Micro loan,106821.33,28.63,9
5714,10508,1721,2026-01-22,POS loan,799271.48,11.84,6
5715,10510,2459,2024-05-30,Cash loan,2593777.65,30.77,24
5716,10512,496,2025-03-25,Cash loan,884605.19,22.49,36
5717,10514,587,2024-02-04,Cash loan,147047.64,24.92,36
5718,10517,2664,2024-08-01,Credit card,945013.99,37.77,24
5719,10518,2424,2024-01-15,POS loan,687503.54,19.53,24
5720,10522,2232,2025-03-28,Micro loan,72420.79,42.76,12
5721,10523,3943,2026-04-24,Auto loan,2646268.16,15.98,72
5722,10525,4757,2025-05-25,Auto loan,10267514.45,20.56,36
5723,10526,139,2025-09-13,Credit card,374734.34,22.45,24
5724,10527,1086,2024-01-16,Credit card,795043.22,32.36,24
5725,10529,515,2025-04-29,Auto loan,9843489.71,17.40,72
5726,10530,3029,2025-01-19,Micro loan,192759.93,40.95,3
5727,10531,2443,2025-03-09,Cash loan,2360920.50,25.12,36
5728,10533,3376,2024-04-27,Cash loan,2932171.46,22.84,18
5729,10535,678,2024-06-02,Micro loan,265828.05,42.80,12
5730,10539,477,2026-03-04,Micro loan,474727.71,43.80,12
5731,10544,1616,2025-07-13,POS loan,737861.03,14.64,24
5732,10545,3065,2024-04-06,Cash loan,575304.15,26.27,12
5733,10547,2046,2025-12-27,Micro loan,54358.13,32.45,3
5734,10548,112,2025-04-07,Credit card,420485.23,34.42,24
5735,10550,16,2026-01-29,POS loan,437849.02,25.37,6
5736,10555,543,2024-04-24,POS loan,720631.22,11.04,6
5737,10557,4869,2025-04-10,Credit card,729158.19,34.05,36
5738,10558,1891,2024-04-03,Auto loan,5836966.77,18.35,72
5739,10559,3072,2025-01-27,Cash loan,199044.16,28.36,36
5740,10562,862,2026-01-23,Cash loan,596569.38,18.27,36
5741,10563,4042,2026-03-18,Credit card,756973.82,22.73,12
5742,10564,1760,2026-01-02,Micro loan,262005.55,35.82,6
5743,10565,1495,2026-02-27,Cash loan,1789948.09,25.05,18
5744,10566,1256,2024-07-28,Credit card,1486559.53,33.88,24
5745,10571,3947,2025-12-24,Auto loan,4762713.28,16.43,36
5746,10573,4017,2025-03-11,Micro loan,63886.35,39.87,9
5747,10575,3347,2025-08-03,Micro loan,181350.47,30.00,3
5748,10576,3124,2026-02-25,Credit card,764581.30,22.17,12
5749,10578,4864,2025-12-24,Cash loan,2463412.42,18.97,12
5750,10580,1611,2024-06-22,Credit card,1607976.31,33.23,12
5751,10581,3596,2025-12-27,Micro loan,297804.25,40.10,9
5752,10582,3932,2025-10-13,Micro loan,213246.19,33.67,9
5753,10583,1088,2025-06-15,POS loan,205077.96,27.18,12
5754,10584,1162,2024-05-10,Cash loan,1758394.73,27.42,18
5755,10588,473,2025-11-26,POS loan,143629.60,16.73,18
5756,10589,2731,2025-04-22,Auto loan,1619273.41,22.96,72
5757,10591,3093,2024-10-10,Cash loan,1950123.85,27.49,12
5758,10592,3704,2024-02-23,POS loan,476914.15,13.42,18
5759,10593,4211,2026-03-02,Micro loan,418664.81,44.35,6
5760,10596,1129,2024-05-21,Cash loan,1212006.38,28.89,18
5761,10598,2933,2024-05-15,POS loan,694617.31,17.91,18
5762,10605,3530,2025-07-04,Credit card,998538.23,30.74,24
5763,10606,522,2026-04-13,Credit card,1070378.42,25.52,24
5764,10608,1833,2025-01-23,POS loan,872209.17,11.90,18
5765,10609,2833,2025-03-12,Cash loan,349968.27,33.84,18
5766,10612,942,2025-11-21,Credit card,846739.51,27.48,24
5767,10614,287,2026-01-22,Cash loan,1524724.57,25.88,36
5768,10615,4535,2024-08-16,POS loan,235375.48,22.95,18
5769,10616,4251,2025-10-09,Credit card,1708416.66,31.95,36
5770,10619,261,2026-03-25,Cash loan,1053999.70,27.15,12
5771,10620,50,2024-12-17,Cash loan,3217297.28,30.80,36
5772,10621,708,2024-04-21,Cash loan,2266117.31,19.87,18
5773,10622,4443,2024-03-19,Credit card,228884.70,24.57,24
5774,10624,563,2025-04-10,Cash loan,533327.67,22.78,18
5775,10625,3392,2024-11-28,Cash loan,1835328.56,25.57,36
5776,10626,439,2024-04-28,Cash loan,639446.79,31.56,24
5777,10627,933,2026-03-27,Cash loan,897208.51,27.06,24
5778,10629,3520,2025-11-22,Auto loan,8280251.54,22.57,60
5779,10634,4274,2025-03-25,POS loan,534666.10,13.22,24
5780,10636,2300,2024-11-22,Cash loan,2943119.19,20.24,18
5781,10638,3822,2025-01-07,Cash loan,678386.43,30.71,18
5782,10639,64,2024-05-25,Micro loan,419680.76,41.42,6
5783,10640,2748,2025-07-19,Auto loan,2953723.41,14.99,48
5784,10643,3844,2025-11-14,POS loan,374451.65,11.23,12
5785,10648,3612,2024-12-02,Cash loan,447527.13,25.69,36
5786,10653,4377,2024-06-29,POS loan,395633.85,26.69,6
5787,10654,289,2024-01-29,POS loan,500045.29,19.24,18
5788,10655,3645,2025-12-09,Micro loan,239940.11,47.68,12
5789,10660,3484,2025-02-26,Cash loan,173997.33,18.89,36
5790,10662,3009,2025-06-29,Credit card,901570.21,22.35,12
5791,10663,3708,2025-01-31,POS loan,663411.33,10.52,6
5792,10664,902,2024-08-03,Credit card,1190177.30,32.40,12
5793,10665,4820,2025-05-20,POS loan,708058.91,19.28,18
5794,10666,3504,2024-10-02,Credit card,1151548.21,32.15,36
5795,10668,934,2024-08-05,Credit card,728619.54,25.54,36
5796,10669,2349,2024-03-02,POS loan,170782.15,26.94,24
5797,10670,1513,2024-12-06,Micro loan,332899.80,34.62,9
5798,10672,4059,2025-12-21,POS loan,881706.94,14.19,24
5799,10673,1223,2026-02-22,Credit card,876192.21,28.23,24
5800,10674,3539,2024-01-30,POS loan,178629.74,20.31,24
5801,10675,1643,2024-12-28,Micro loan,355266.62,39.17,6
5802,10676,1929,2025-09-25,Micro loan,282719.70,37.18,12
5803,10677,4110,2024-03-03,Cash loan,2395330.82,29.33,36
5804,10678,700,2025-06-24,Cash loan,2880631.50,25.68,12
5805,10679,4355,2026-01-15,Credit card,482156.39,37.46,12
5806,10681,3708,2024-08-11,Auto loan,6409039.10,23.97,48
5807,10685,1006,2026-04-25,Credit card,368582.99,34.92,24
5808,10686,4365,2024-06-29,Cash loan,1169458.63,32.69,36
5809,10687,2856,2025-11-01,Micro loan,123508.53,28.56,6
5810,10691,3355,2025-10-12,Micro loan,58644.79,48.20,9
5811,10697,2351,2024-01-23,Credit card,415554.45,31.96,12
5812,10698,3131,2024-04-21,Credit card,267539.61,36.60,24
5813,10699,2549,2024-11-02,Cash loan,2560676.38,26.73,36
5814,10700,199,2025-09-17,Cash loan,2593154.54,23.36,12
5815,10702,1854,2025-09-23,Cash loan,479216.16,21.00,12
5816,10703,2304,2024-02-26,POS loan,448406.92,16.51,18
5817,10704,3821,2026-04-20,POS loan,424398.68,16.74,18
5818,10706,612,2024-11-18,Credit card,829946.84,22.59,36
5819,10708,3815,2024-09-24,POS loan,188929.82,27.57,24
5820,10710,1633,2026-01-21,POS loan,265122.82,22.33,24
5821,10712,2201,2024-08-17,POS loan,458418.25,25.22,18
5822,10715,3416,2024-08-03,Cash loan,2109702.92,18.49,18
5823,10722,4696,2024-06-21,Credit card,1230760.26,36.13,12
5824,10723,2328,2025-08-15,POS loan,182010.70,24.74,12
5825,10725,1971,2024-07-07,POS loan,577416.80,15.19,24
5826,10726,4465,2026-04-05,POS loan,161946.96,19.08,6
5827,10728,1163,2025-05-05,Micro loan,442018.50,45.00,3
5828,10731,4178,2024-12-25,POS loan,140257.90,14.41,6
5829,10734,1063,2025-06-28,Micro loan,184980.68,32.89,9
5830,10736,2839,2026-04-25,Auto loan,2022126.40,20.96,48
5831,10737,1763,2026-02-09,Credit card,1571674.63,34.83,24
5832,10738,4509,2025-11-29,Micro loan,499690.67,48.68,9
5833,10743,1287,2025-12-19,POS loan,412454.64,19.40,12
5834,10744,376,2025-08-22,Auto loan,13631475.82,20.32,72
5835,10745,4188,2026-02-23,Credit card,1311951.93,31.86,24
5836,10751,2452,2024-05-31,POS loan,1103175.70,20.46,6
5837,10752,4250,2025-09-21,Cash loan,2302639.47,28.57,18
5838,10753,144,2025-05-27,POS loan,900293.85,21.31,24
5839,10759,3922,2025-08-12,Micro loan,59892.75,48.78,3
5840,10762,4509,2024-04-23,Cash loan,1538987.85,29.94,12
5841,10763,2211,2024-04-15,Cash loan,823626.77,21.91,18
5842,10764,4794,2025-09-14,Micro loan,156948.13,42.04,3
5843,10766,3294,2025-01-05,Cash loan,625351.21,19.42,18
5844,10769,3487,2024-10-29,POS loan,475117.53,16.04,6
5845,10771,4976,2026-02-19,Credit card,1101716.16,31.35,24
5846,10774,3039,2024-08-01,Cash loan,601806.62,28.69,24
5847,10775,840,2025-09-22,POS loan,345341.93,11.56,24
5848,10777,4436,2025-11-11,Credit card,171942.64,34.24,12
5849,10779,486,2025-10-03,Cash loan,1506803.26,27.16,18
5850,10781,2029,2024-03-13,Micro loan,54091.96,35.16,6
5851,10782,1932,2024-07-11,Credit card,210585.59,34.51,12
5852,10784,2419,2025-12-06,Credit card,1093956.90,30.44,24
5853,10785,736,2025-10-17,Cash loan,424165.24,33.96,18
5854,10786,2942,2024-12-09,Micro loan,347776.47,42.33,9
5855,10787,4298,2024-10-14,Micro loan,259717.37,40.26,3
5856,10790,3927,2026-02-27,Cash loan,1011414.38,30.27,12
5857,10791,2186,2025-05-29,POS loan,899733.79,18.51,18
5858,10795,4081,2024-10-13,Micro loan,509294.28,46.81,9
5859,10797,3373,2025-08-10,Cash loan,1569799.97,24.77,12
5860,10800,309,2025-04-07,Credit card,175838.65,34.85,24
5861,10801,2733,2025-04-28,Auto loan,11836067.53,21.74,48
5862,10803,1019,2025-05-30,Cash loan,1221732.59,27.38,24
5863,10804,807,2025-12-04,Micro loan,376376.08,34.53,3
5864,10805,2030,2024-03-17,Micro loan,416279.45,45.73,12
5865,10807,3289,2024-10-04,Cash loan,1565389.51,30.50,12
5866,10809,3787,2026-02-23,Micro loan,177202.65,38.67,12
5867,10811,3999,2024-09-30,Credit card,1318023.84,37.81,36
5868,10814,4689,2025-12-28,Micro loan,341194.61,29.38,9
5869,10815,4964,2024-01-16,Cash loan,1544480.62,30.64,12
5870,10816,3545,2025-12-21,POS loan,57713.87,16.46,12
5871,10817,3166,2024-07-02,POS loan,442320.88,20.12,6
5872,10818,1475,2024-10-10,Cash loan,1251865.68,20.17,12
5873,10819,2322,2025-11-19,Cash loan,1596968.90,18.32,36
5874,10820,3786,2024-04-22,Cash loan,2630617.78,23.10,18
5875,10821,634,2024-05-15,POS loan,510049.99,17.23,18
5876,10823,3267,2024-10-04,Credit card,1462305.13,28.53,24
5877,10824,1654,2025-09-08,POS loan,657112.07,16.32,24
5878,10826,1139,2025-01-12,Cash loan,1641265.48,31.73,24
5879,10827,3712,2024-01-11,Micro loan,270252.66,43.41,9
5880,10828,2695,2025-04-16,Cash loan,2020592.15,26.94,24
5881,10829,3614,2025-04-13,Credit card,1480621.91,28.80,36
5882,10830,3716,2026-02-19,Credit card,972855.38,33.79,12
5883,10832,4678,2026-01-06,Credit card,258857.11,27.57,36
5884,10835,1899,2024-06-27,Auto loan,15682629.84,22.94,72
5885,10836,3969,2025-07-17,Micro loan,462351.65,41.11,3
5886,10838,2096,2026-04-11,POS loan,596623.96,10.29,6
5887,10840,2194,2024-12-14,Credit card,1014622.51,25.15,36
5888,10842,964,2025-12-14,Cash loan,1338680.60,29.66,12
5889,10843,1062,2024-05-29,Micro loan,481795.17,42.26,6
5890,10844,2107,2025-05-12,POS loan,320539.66,27.51,6
5891,10845,797,2024-03-18,Micro loan,446471.58,28.24,3
5892,10846,1945,2025-09-27,POS loan,361247.04,25.99,24
5893,10847,4843,2024-05-17,Cash loan,1534877.28,20.98,12
5894,10848,1060,2026-01-07,Micro loan,276575.03,33.37,3
5895,10849,3121,2025-01-15,POS loan,928614.60,24.98,6
5896,10850,4161,2025-11-10,Credit card,1115981.41,29.45,24
5897,10852,3773,2025-12-05,Micro loan,435294.42,31.82,9
5898,10855,3073,2025-06-04,Micro loan,201927.94,28.56,12
5899,10856,4716,2025-07-14,Credit card,1326423.19,30.16,24
5900,10858,1718,2025-06-10,Micro loan,392620.81,47.49,12
5901,10859,4989,2025-01-31,Credit card,1451373.38,24.04,12
5902,10861,1381,2024-10-25,Credit card,602019.65,29.18,24
5903,10862,1358,2025-08-27,Credit card,397582.54,28.23,12
5904,10863,1752,2025-03-08,Cash loan,1272330.99,25.16,18
5905,10865,4134,2025-09-03,POS loan,381352.27,26.31,12
5906,10870,1381,2025-03-05,POS loan,112511.93,18.64,6
5907,10871,3208,2024-07-30,Credit card,776981.44,29.56,24
5908,10874,315,2024-07-19,POS loan,708322.46,10.83,6
5909,10876,3031,2026-04-06,POS loan,148548.16,19.85,24
5910,10877,3899,2025-10-07,POS loan,360435.67,25.85,6
5911,10878,2992,2025-04-06,Credit card,1130917.41,30.93,36
5912,10882,879,2025-05-20,Credit card,1316153.49,28.75,36
5913,10883,948,2024-12-29,POS loan,559096.33,15.98,18
5914,10887,3237,2024-09-08,Cash loan,2115129.22,24.75,24
5915,10889,1887,2025-01-12,Auto loan,15259234.49,12.57,60
5916,10890,1018,2026-03-02,Micro loan,35634.92,44.79,9
5917,10892,3355,2025-01-10,Credit card,110822.52,33.51,24
5918,10894,3011,2024-11-23,Micro loan,370035.48,31.59,9
5919,10901,364,2026-03-24,Cash loan,1221126.14,23.62,18
5920,10902,1682,2025-11-21,Auto loan,10303967.97,12.27,36
5921,10903,2145,2026-01-04,POS loan,296072.03,23.87,12
5922,10904,710,2025-05-28,Micro loan,455552.26,48.45,12
5923,10905,730,2024-12-21,Cash loan,1436146.08,31.84,24
5924,10908,3353,2026-01-27,Cash loan,2728226.70,21.92,24
5925,10909,3247,2026-01-08,Cash loan,581350.81,33.60,36
5926,10910,4035,2025-01-27,Cash loan,747440.04,18.23,12
5927,10912,3066,2026-03-20,Cash loan,2645907.02,29.45,36
5928,10913,780,2024-09-22,POS loan,926524.29,15.73,12
5929,10914,3488,2025-06-29,Credit card,855198.69,25.19,12
5930,10916,3677,2025-01-27,POS loan,584515.12,14.61,6
5931,10917,595,2025-04-08,Cash loan,2873044.67,24.59,18
5932,10921,197,2025-07-03,Cash loan,2320070.33,23.53,36
5933,10923,1026,2025-07-16,POS loan,775671.23,18.08,6
5934,10927,511,2025-03-29,Cash loan,2234972.77,24.66,24
5935,10928,3101,2025-06-10,POS loan,728702.93,25.30,6
5936,10929,2524,2024-08-11,Micro loan,468591.00,29.41,9
5937,10934,3637,2025-07-25,Credit card,419125.59,24.66,24
5938,10936,389,2025-10-17,Micro loan,259198.16,34.82,3
5939,10938,3812,2025-09-25,Auto loan,12962096.07,20.74,60
5940,10941,85,2026-04-26,Credit card,455025.91,34.73,24
5941,10943,4835,2025-07-27,Cash loan,471081.19,29.57,12
5942,10947,408,2024-03-14,Cash loan,968101.57,20.21,12
5943,10948,2225,2025-09-30,Micro loan,83998.38,39.09,6
5944,10949,1913,2024-03-19,Micro loan,548080.43,32.82,12
5945,10955,3572,2025-07-08,Credit card,1228724.47,22.96,12
5946,10956,4674,2024-03-05,Cash loan,3110844.71,20.71,36
5947,10958,121,2024-01-25,Cash loan,2737689.37,22.63,36
5948,10960,2895,2024-10-04,Cash loan,2021895.54,22.51,24
5949,10961,1434,2024-02-21,Micro loan,218725.01,38.63,6
5950,10962,2650,2025-09-04,POS loan,382466.83,17.84,18
5951,10967,3203,2024-05-21,Auto loan,9221745.52,16.28,60
