client_id,birth_date,gender,city,registration_date,income,employment_type,credit_score
4128,1973-07-03,male,Almaty,2025-03-21,323765.00,salaried,796
4129,2008-04-10,male,Shymkent,2025-05-09,1027158.00,salaried,724
4130,1983-02-13,male,Astana,2024-02-15,701809.00,salaried,771
4131,2001-06-27,female,Kostanay,2024-11-26,144075.00,retired,474
4132,2001-03-07,female,Astana,2024-01-01,958852.00,salaried,719
4133,1988-12-27,female,Astana,2025-04-08,749358.00,self_employed,649
4134,2000-06-28,female,Almaty,2024-12-04,267311.00,entrepreneur,684
4135,1999-02-07,female,Karaganda,2024-12-03,569511.00,salaried,731
4136,1984-10-08,female,Almaty,2024-01-07,336681.00,salaried,584
4137,1984-03-19,female,Almaty,2026-03-22,960319.00,salaried,635
4138,1973-12-21,male,Aktobe,2025-06-08,212473.00,salaried,795
4139,1998-12-26,male,Taraz,2025-08-28,786029.00,self_employed,688
4140,1976-03-23,female,Atyrau,2025-03-13,335805.00,salaried,569
4141,1965-03-08,female,Almaty,2025-05-29,1165999.00,salaried,809
4142,2003-01-02,female,Aktobe,2025-02-22,277919.00,self_employed,609
4143,1994-08-17,male,Aktobe,2025-01-05,1162720.00,entrepreneur,611
4144,1988-08-10,female,Aktobe,2026-02-24,33422.00,unemployed,513
4145,1980-09-17,female,Pavlodar,2024-11-18,965368.00,salaried,772
4146,1995-12-06,female,Almaty,2025-04-22,522816.00,salaried,579
4147,1963-11-18,female,Karaganda,2024-09-14,467203.00,self_employed,473
4148,1994-04-18,female,Karaganda,2024-01-08,1188922.00,salaried,761
4149,1961-08-13,female,Astana,2025-07-07,577267.00,salaried,542
4150,1987-08-10,female,Almaty,2026-01-10,644868.00,self_employed,678
4151,1982-01-21,male,Astana,2025-07-22,897241.00,salaried,630
4152,1993-04-04,female,Astana,2024-04-07,535766.00,entrepreneur,702
4153,1983-01-16,male,Taraz,2024-08-13,422384.00,entrepreneur,631
4154,2008-02-01,male,Aktobe,2024-05-25,1146761.00,salaried,666
4155,1985-10-13,male,Kostanay,2024-07-28,663771.00,salaried,679
4156,1999-10-26,male,Shymkent,2024-08-20,1030158.00,salaried,582
4157,1998-04-09,male,Aktobe,2024-01-30,133156.00,retired,651
4158,2004-01-24,male,Almaty,2025-09-06,357278.00,self_employed,600
4159,1985-06-24,female,Karaganda,2026-01-21,1956500.00,entrepreneur,711
4160,1987-09-03,female,Taraz,2024-04-28,603069.00,salaried,547
4161,1993-10-05,female,Astana,2025-06-11,658511.00,salaried,743
4162,2002-05-19,female,Taraz,2024-06-13,145222.00,retired,539
4163,2000-04-28,female,Shymkent,2024-10-23,222946.00,salaried,744
4164,1990-11-04,female,Semey,2026-03-27,1797289.00,entrepreneur,768
4165,1992-08-10,female,Astana,2025-04-15,1290962.00,entrepreneur,630
4166,2008-07-13,male,Astana,2024-01-13,289837.00,retired,610
4167,2008-08-13,female,Pavlodar,2024-05-03,1076330.00,salaried,801
4168,1970-03-26,female,Shymkent,2025-05-30,306796.00,salaried,817
4169,1991-09-06,female,Astana,2025-03-12,249899.00,student,605
4170,1997-04-20,male,Almaty,2025-08-06,128476.00,student,564
4171,2001-01-13,male,Astana,2024-08-25,98509.00,retired,569
4172,2004-04-09,male,Shymkent,2025-08-15,536570.00,salaried,786
4173,1969-09-03,male,Almaty,2024-04-10,504310.00,salaried,741
4174,2001-05-06,female,Almaty,2025-04-30,61614.00,unemployed,539
4175,1977-01-10,male,Astana,2025-10-02,722959.00,entrepreneur,692
4176,1964-02-03,male,Shymkent,2026-01-25,1465056.00,entrepreneur,679
4177,1962-09-26,female,Shymkent,2024-03-16,1157326.00,salaried,652
4178,1984-08-19,female,Karaganda,2025-12-06,54676.00,unemployed,509
4179,1992-10-16,male,Almaty,2025-05-02,628444.00,salaried,786
4180,1989-10-07,male,Astana,2024-04-01,195395.00,self_employed,556
4181,1989-10-03,female,Shymkent,2025-07-14,1033567.00,salaried,804
4182,1983-05-06,female,Astana,2025-09-14,316605.00,salaried,618
4183,1984-11-26,female,Astana,2024-04-06,560968.00,salaried,534
4184,2005-04-20,male,Almaty,2024-10-16,1193991.00,salaried,520
4185,2000-04-14,male,Semey,2025-08-22,343875.00,salaried,558
4186,1985-02-01,male,Taraz,2026-03-06,592908.00,salaried,569
4187,1973-05-27,male,Astana,2025-05-07,447015.00,self_employed,495
4188,1998-11-01,male,Astana,2025-11-13,720095.00,self_employed,645
4189,1998-08-06,female,Semey,2026-03-31,533562.00,self_employed,510
4190,2000-04-15,female,Almaty,2025-01-07,887397.00,salaried,608
4191,1988-07-19,male,Astana,2025-09-27,324829.00,retired,566
4192,1962-02-22,female,Taraz,2024-06-09,499492.00,self_employed,677
4193,1976-08-15,female,Almaty,2025-04-22,531947.00,salaried,677
4194,1982-04-21,male,Aktobe,2025-06-04,1117610.00,entrepreneur,502
4195,1994-09-18,female,Shymkent,2024-02-05,144257.00,unemployed,515
4196,1965-09-11,male,Shymkent,2025-05-05,1167511.00,salaried,697
4197,1970-10-10,male,Taraz,2024-10-07,330072.00,retired,529
4198,1997-08-02,male,Almaty,2025-11-04,693804.00,salaried,722
4199,1991-06-20,male,Astana,2025-11-02,69163.00,unemployed,471
4200,1978-07-20,female,Almaty,2024-12-23,397954.00,self_employed,676
4201,1994-11-26,male,Karaganda,2025-10-25,644888.00,salaried,649
4202,2007-11-05,male,Almaty,2024-06-22,756121.00,entrepreneur,726
4203,1985-01-18,male,Karaganda,2024-08-20,669682.00,self_employed,653
4204,1983-05-11,male,Atyrau,2025-07-21,1023820.00,salaried,698
4205,1969-01-25,female,Pavlodar,2024-07-22,572793.00,salaried,637
4206,1979-06-13,female,Shymkent,2025-02-20,816656.00,salaried,581
4207,1985-05-24,male,Astana,2024-08-14,410137.00,self_employed,464
4208,1990-01-26,female,Atyrau,2024-06-29,181371.00,salaried,717
4209,1973-12-09,male,Taraz,2025-01-04,228118.00,salaried,592
4210,1988-09-15,male,Shymkent,2025-04-23,391907.00,salaried,669
4211,1996-07-09,male,Karaganda,2026-02-02,340063.00,retired,631
4212,2007-04-28,male,Taraz,2024-09-27,689285.00,salaried,620
4213,2003-10-05,female,Aktobe,2024-02-24,1839443.00,entrepreneur,645
4214,1969-01-06,female,Shymkent,2025-11-29,686397.00,salaried,793
4215,1969-06-04,male,Astana,2025-08-02,158778.00,retired,666
4216,1983-04-17,male,Almaty,2024-03-30,1055064.00,salaried,531
4217,1997-04-11,female,Astana,2024-12-15,402687.00,self_employed,692
4218,2007-06-22,female,Karaganda,2024-07-09,312333.00,self_employed,659
4219,1977-01-24,male,Astana,2024-03-02,530350.00,salaried,741
4220,1989-11-28,female,Kostanay,2025-09-06,1168107.00,salaried,581
4221,2000-12-13,female,Kostanay,2024-07-11,149418.00,unemployed,356
4222,1989-05-12,female,Shymkent,2024-09-11,432051.00,self_employed,502
4223,1988-09-15,male,Almaty,2025-08-15,132389.00,unemployed,305
4224,2005-01-21,female,Aktobe,2024-01-31,852325.00,salaried,706
4225,1973-05-02,male,Astana,2025-03-27,228336.00,retired,534
4226,1987-05-17,male,Pavlodar,2025-04-18,109768.00,student,510
4227,1999-06-22,female,Almaty,2025-05-05,425192.00,self_employed,584
4228,2000-01-20,female,Almaty,2026-03-21,653627.00,salaried,803
4229,1982-07-26,male,Semey,2025-05-19,1174284.00,salaried,562
4230,1978-06-24,female,Shymkent,2025-07-18,118443.00,student,516
4231,1986-10-11,female,Semey,2025-10-02,145118.00,self_employed,552
4232,2007-11-12,female,Astana,2025-03-09,266229.00,student,555
4233,1984-01-04,female,Karaganda,2025-09-13,1053888.00,salaried,539
4234,1964-11-20,female,Astana,2025-01-01,202366.00,salaried,604
4235,1971-07-12,male,Almaty,2025-09-03,436717.00,salaried,535
4236,1983-02-26,female,Astana,2025-11-30,270617.00,student,410
4237,1990-03-01,male,Almaty,2024-08-08,164614.00,unemployed,611
4238,2004-06-01,female,Almaty,2025-12-17,262193.00,salaried,792
4239,2007-12-28,male,Astana,2025-06-25,1026984.00,salaried,548
4240,1969-12-02,male,Astana,2025-06-27,14657.00,unemployed,477
4241,1996-08-07,male,Kostanay,2024-07-28,973234.00,salaried,768
4242,1985-09-24,female,Almaty,2025-06-22,136378.00,student,547
4243,1972-06-28,female,Almaty,2025-03-23,332399.00,salaried,616
4244,1965-03-19,female,Astana,2025-01-06,222236.00,retired,605
4245,1993-08-22,male,Astana,2024-12-12,731497.00,salaried,560
4246,1985-04-02,male,Kostanay,2024-09-25,623780.00,salaried,688
4247,1978-08-13,male,Almaty,2025-08-22,53904.00,student,530
4248,1978-12-28,male,Almaty,2024-10-22,779899.00,salaried,589
4249,1992-05-02,male,Almaty,2024-12-20,645168.00,salaried,731
4250,1975-10-23,female,Aktobe,2024-03-04,186539.00,retired,600
4251,1988-12-05,male,Shymkent,2025-04-02,993657.00,salaried,688
4252,1976-08-21,female,Astana,2025-01-13,570179.00,salaried,814
4253,1996-12-04,female,Almaty,2025-05-09,335592.00,salaried,667
4254,1985-10-02,male,Almaty,2025-09-06,478868.00,salaried,689
4255,1962-09-27,male,Almaty,2026-01-06,556264.00,self_employed,686
4256,1971-02-14,male,Astana,2025-11-05,771019.00,salaried,694
4257,1971-02-05,female,Almaty,2026-03-06,480192.00,self_employed,465
4258,1990-08-09,female,Shymkent,2026-03-12,148462.00,student,534
4259,2001-03-16,female,Almaty,2024-10-16,557955.00,salaried,621
4260,1973-02-23,female,Shymkent,2024-12-13,700551.00,salaried,545
4261,1996-06-11,male,Astana,2026-04-30,142587.00,student,562
4262,1993-07-26,female,Almaty,2025-01-16,765360.00,salaried,629
4263,1974-11-16,female,Karaganda,2025-07-27,108688.00,unemployed,512
4264,1973-10-12,female,Karaganda,2024-01-31,1022565.00,salaried,817
4265,1988-12-02,male,Almaty,2025-11-27,273107.00,salaried,709
4266,1989-06-25,female,Almaty,2024-08-16,727214.00,self_employed,683
4267,1992-07-02,male,Aktobe,2024-02-06,374352.00,self_employed,485
4268,1987-09-17,female,Astana,2025-01-12,145631.00,self_employed,495
4269,1993-09-07,female,Shymkent,2024-02-14,567369.00,salaried,624
4270,2001-05-02,female,Almaty,2025-08-07,1688588.00,entrepreneur,621
4271,1991-08-19,male,Almaty,2025-06-15,174506.00,unemployed,420
4272,2000-11-03,male,Astana,2025-04-05,673871.00,self_employed,602
4273,1988-07-25,female,Astana,2026-01-26,964052.00,salaried,659
4274,2008-04-10,male,Astana,2025-03-21,488224.00,salaried,615
4275,1996-05-05,male,Karaganda,2025-04-19,468163.00,salaried,535
4276,1983-04-25,male,Shymkent,2024-09-02,698945.00,salaried,742
4277,1990-11-11,male,Astana,2026-04-24,696366.00,self_employed,692
4278,1970-05-20,female,Astana,2024-11-09,732048.00,salaried,748
4279,1965-05-13,male,Aktobe,2024-09-12,1011698.00,salaried,811
4280,2004-06-11,female,Aktobe,2025-09-21,865343.00,salaried,593
4281,1996-03-21,male,Astana,2024-10-01,248968.00,student,385
4282,1976-10-13,female,Astana,2025-11-08,664589.00,self_employed,482
4283,1961-03-27,female,Almaty,2024-09-29,88245.00,student,504
4284,1993-08-05,female,Almaty,2025-05-12,670429.00,salaried,626
4285,1980-05-02,male,Semey,2025-05-18,187446.00,self_employed,554
4286,1966-12-17,male,Pavlodar,2026-03-17,436489.00,salaried,546
4287,1995-10-13,male,Shymkent,2025-10-29,85341.00,unemployed,530
4288,1973-06-27,female,Aktobe,2024-12-27,768903.00,salaried,521
4289,1994-12-05,male,Kostanay,2025-10-16,622244.00,self_employed,667
4290,1997-10-09,male,Almaty,2024-02-07,415081.00,salaried,604
4291,1993-02-09,male,Pavlodar,2024-06-30,1105693.00,salaried,648
4292,2006-05-05,male,Almaty,2025-04-11,572244.00,self_employed,676
4293,1980-06-05,female,Almaty,2025-08-08,842251.00,salaried,814
4294,1962-06-22,male,Pavlodar,2025-10-04,536863.00,salaried,729
4295,2003-04-11,female,Atyrau,2025-10-02,232074.00,salaried,798
4296,1997-04-06,male,Taraz,2025-02-24,1300052.00,entrepreneur,743
4297,1980-04-06,male,Taraz,2024-05-11,845445.00,self_employed,474
4298,1999-09-04,female,Almaty,2026-01-24,960124.00,salaried,778
4299,1972-01-02,male,Astana,2024-12-23,265481.00,salaried,790
4300,1990-11-25,male,Taraz,2025-09-24,1052292.00,salaried,728
4301,1985-06-28,male,Almaty,2024-04-07,368943.00,salaried,699
4302,1963-05-07,female,Almaty,2024-11-15,305385.00,retired,529
4303,1964-01-21,female,Astana,2024-08-14,1806112.00,entrepreneur,687
4304,2006-02-01,female,Shymkent,2025-02-15,1112650.00,salaried,591
4305,1986-08-10,female,Almaty,2024-10-16,305772.00,retired,665
4306,1961-04-27,male,Almaty,2024-10-15,266701.00,salaried,584
4307,1997-02-06,female,Astana,2024-08-14,597483.00,salaried,542
4308,1999-02-14,female,Pavlodar,2024-09-13,203247.00,salaried,734
4309,1990-06-11,female,Almaty,2025-02-18,325590.00,salaried,547
4310,1984-08-24,female,Almaty,2024-01-08,509342.00,salaried,577
4311,1968-06-24,male,Taraz,2024-02-12,114458.00,unemployed,581
4312,1991-01-11,female,Astana,2025-12-15,254446.00,salaried,611
4313,1987-07-15,male,Taraz,2026-03-29,308983.00,self_employed,573
4314,1974-10-26,male,Almaty,2024-10-06,362584.00,self_employed,458
4315,1987-12-19,male,Karaganda,2025-04-29,318294.00,retired,644
4316,1973-08-19,female,Almaty,2024-02-02,293532.00,salaried,790
4317,2001-03-13,male,Shymkent,2026-01-26,733984.00,salaried,691
4318,2003-01-05,male,Karaganda,2025-12-28,1077784.00,salaried,553
4319,1995-09-02,female,Aktobe,2024-10-18,816267.00,salaried,633
4320,1992-06-24,female,Almaty,2024-11-19,143236.00,retired,551
4321,1989-06-23,female,Almaty,2025-08-14,1092796.00,salaried,547
4322,1973-05-04,male,Astana,2024-02-03,151154.00,retired,660
4323,1983-03-04,male,Aktobe,2024-03-03,1193613.00,salaried,658
4324,2003-03-11,female,Karaganda,2024-08-05,44464.00,unemployed,582
4325,1966-11-27,male,Astana,2025-01-24,650895.00,salaried,796
4326,1987-08-13,male,Shymkent,2026-01-27,551831.00,salaried,568
4327,1998-12-25,female,Astana,2025-12-03,915518.00,salaried,555
4328,1994-06-27,female,Shymkent,2024-09-10,1522081.00,entrepreneur,780
4329,1979-02-16,male,Shymkent,2024-01-29,188511.00,retired,577
4330,1988-12-27,male,Almaty,2024-12-29,584443.00,salaried,699
4331,1972-12-11,female,Astana,2025-11-10,186628.00,retired,669
4332,1988-07-28,female,Astana,2025-04-25,530997.00,self_employed,542
4333,1987-11-11,male,Astana,2024-04-23,876273.00,self_employed,543
4334,1985-03-14,female,Almaty,2024-05-04,1157610.00,salaried,716
4335,1986-09-28,male,Taraz,2024-01-04,305342.00,entrepreneur,612
4336,1985-02-19,male,Almaty,2024-02-20,702743.00,self_employed,484
4337,2006-04-05,female,Astana,2024-12-18,356253.00,salaried,790
4338,1965-11-22,male,Karaganda,2026-03-14,1043272.00,salaried,771
4339,2006-05-22,female,Shymkent,2024-04-12,584432.00,salaried,779
4340,2003-06-14,male,Shymkent,2025-03-20,1508077.00,entrepreneur,705
4341,2007-08-15,male,Almaty,2025-12-13,803510.00,salaried,705
4342,1974-11-04,male,Semey,2026-04-15,89137.00,student,398
4343,1967-02-07,male,Astana,2026-03-27,1152508.00,salaried,811
4344,1996-09-26,male,Shymkent,2024-12-31,227064.00,salaried,544
4345,2003-08-24,male,Almaty,2024-07-12,187610.00,student,593
4346,1993-02-18,male,Almaty,2025-06-05,942250.00,salaried,774
4347,1990-05-16,male,Astana,2024-08-09,1085252.00,salaried,690
4348,1987-06-13,male,Shymkent,2024-05-28,250228.00,self_employed,540
4349,1976-02-20,female,Almaty,2024-06-01,386519.00,self_employed,668
4350,1993-08-04,female,Astana,2025-01-13,733698.00,self_employed,546
4351,1998-01-07,female,Shymkent,2024-02-10,762078.00,salaried,764
4352,1995-07-17,male,Almaty,2024-08-25,239713.00,student,624
4353,1998-06-06,male,Astana,2024-09-16,322345.00,salaried,661
4354,1989-02-04,male,Almaty,2026-02-02,799593.00,salaried,620
4355,1993-08-08,female,Astana,2024-03-25,313729.00,salaried,590
4356,1990-08-17,male,Astana,2025-12-03,2116.00,unemployed,425
4357,1979-08-12,male,Taraz,2025-05-08,178175.00,self_employed,611
4358,1981-08-24,male,Astana,2024-07-27,70677.00,student,614
4359,2005-03-22,male,Almaty,2024-09-10,514773.00,salaried,625
4360,1988-12-03,female,Almaty,2025-04-15,548803.00,salaried,536
4361,2001-10-09,male,Astana,2025-04-06,644464.00,entrepreneur,694
4362,1983-07-06,female,Atyrau,2025-02-20,389156.00,salaried,815
4363,1987-08-01,male,Aktobe,2025-08-09,520276.00,salaried,528
4364,1977-04-25,female,Kostanay,2024-03-02,405827.00,self_employed,586
4365,1975-02-01,male,Almaty,2025-09-29,254346.00,student,622
4366,2000-05-27,female,Shymkent,2025-06-21,1184246.00,salaried,520
4367,1974-09-18,female,Atyrau,2024-06-08,760989.00,self_employed,508
4368,1976-11-19,female,Almaty,2025-06-25,1179548.00,salaried,684
4369,1995-09-21,female,Almaty,2024-07-12,931451.00,salaried,775
4370,1996-06-13,male,Almaty,2025-12-04,1057779.00,salaried,730
4371,2001-03-10,male,Taraz,2024-06-15,519040.00,salaried,665
4372,2008-03-04,female,Taraz,2024-05-27,442836.00,salaried,719
4373,1982-10-10,female,Almaty,2025-11-13,71852.00,student,607
4374,1996-05-13,male,Astana,2025-04-28,1177909.00,salaried,694
4375,1982-12-22,female,Almaty,2024-02-22,1009853.00,salaried,647
4376,1990-06-04,female,Astana,2026-01-27,258180.00,salaried,652
4377,2000-03-06,female,Almaty,2025-01-27,534370.00,salaried,724
4378,1988-10-11,male,Astana,2024-10-03,210066.00,self_employed,720
4379,2002-04-22,female,Almaty,2025-06-14,946319.00,salaried,526
4380,1994-10-26,female,Kostanay,2025-03-25,632035.00,salaried,683
4381,1983-02-22,female,Astana,2025-12-21,358714.00,salaried,809
4382,1995-12-26,female,Almaty,2025-10-20,269804.00,salaried,819
4383,1982-11-10,female,Almaty,2024-10-24,757119.00,self_employed,588
4384,2003-01-25,female,Almaty,2025-08-17,144848.00,student,583
4385,2002-03-14,female,Almaty,2024-04-20,306569.00,salaried,603
4386,1990-01-05,male,Almaty,2025-03-22,169502.00,unemployed,454
4387,1984-09-17,female,Pavlodar,2025-12-08,561668.00,salaried,672
4388,1987-08-06,male,Kostanay,2025-11-15,379305.00,self_employed,647
4389,1995-10-04,female,Kostanay,2024-11-16,466377.00,salaried,815
4390,2000-03-24,female,Almaty,2024-03-04,219722.00,self_employed,500
4391,1988-03-07,female,Almaty,2024-08-29,1100463.00,salaried,793
4392,1996-09-09,female,Kostanay,2026-01-13,280648.00,retired,494
4393,1969-05-13,female,Almaty,2026-03-10,1054125.00,salaried,561
4394,2001-03-11,female,Almaty,2024-09-04,248593.00,student,509
4395,1987-08-26,male,Almaty,2026-03-02,583560.00,salaried,535
4396,2002-12-07,male,Shymkent,2025-10-17,813229.00,self_employed,724
4397,1980-07-23,male,Astana,2025-05-13,234325.00,salaried,796
4398,1970-02-02,female,Astana,2024-01-21,1012036.00,salaried,669
4399,1998-04-23,female,Almaty,2025-12-05,273995.00,student,417
4400,1982-10-23,male,Taraz,2026-04-03,127916.00,retired,575
4401,1962-06-09,male,Almaty,2026-02-01,1108370.00,salaried,553
4402,1973-09-19,female,Shymkent,2025-08-17,628974.00,self_employed,672
4403,1986-12-06,female,Almaty,2025-01-25,698113.00,self_employed,536
4404,1983-11-21,female,Almaty,2025-05-04,193990.00,student,598
4405,1968-12-02,male,Almaty,2026-03-02,363530.00,self_employed,630
4406,1983-02-17,female,Shymkent,2026-01-12,426692.00,salaried,556
4407,1991-10-19,female,Almaty,2024-11-15,380455.00,salaried,683
4408,1980-12-02,male,Astana,2025-05-05,274047.00,student,381
4409,1993-12-18,male,Astana,2024-07-21,873971.00,entrepreneur,644
4410,1975-08-13,female,Astana,2024-08-31,1119486.00,entrepreneur,564
4411,1987-01-26,male,Almaty,2026-01-27,196503.00,self_employed,581
4412,1993-12-06,female,Almaty,2024-07-19,528977.00,salaried,692
4413,1973-04-23,male,Almaty,2024-04-08,250591.00,salaried,699
4414,1985-04-22,female,Shymkent,2025-09-02,963977.00,salaried,570
4415,1992-05-11,female,Almaty,2025-02-15,1082364.00,salaried,739
4416,1977-12-20,male,Almaty,2024-03-07,242407.00,student,395
4417,1989-08-05,male,Almaty,2024-02-10,620201.00,salaried,769
4418,1961-04-27,female,Shymkent,2024-05-23,1045637.00,salaried,799
4419,1988-08-03,female,Atyrau,2024-12-27,163076.00,unemployed,591
4420,1964-05-22,female,Astana,2024-03-13,455709.00,self_employed,521
4421,1967-08-24,female,Almaty,2024-03-13,376029.00,self_employed,704
4422,2004-10-27,male,Pavlodar,2024-06-14,290263.00,salaried,528
4423,1962-01-27,female,Astana,2024-01-28,1888860.00,entrepreneur,632
4424,1998-09-04,male,Astana,2025-07-14,919229.00,salaried,733
4425,1964-12-03,female,Shymkent,2024-11-07,33813.00,unemployed,334
4426,2005-05-01,male,Astana,2025-03-08,321259.00,salaried,785
4427,2005-11-18,female,Astana,2026-02-16,1011039.00,salaried,618
4428,2005-10-20,female,Astana,2024-01-22,2816.00,unemployed,407
4429,1996-11-10,male,Shymkent,2024-11-08,939417.00,salaried,624
4430,2002-01-14,male,Astana,2024-01-02,5455.00,unemployed,450
4431,2005-11-10,male,Almaty,2026-02-02,532560.00,salaried,707
4432,1990-05-05,female,Almaty,2025-09-03,333869.00,salaried,585
4433,1963-07-25,male,Taraz,2025-01-21,256814.00,self_employed,493
4434,1974-02-23,male,Astana,2025-05-17,1840699.00,entrepreneur,754
4435,1991-12-15,male,Kostanay,2025-04-20,57078.00,unemployed,556
4436,1983-03-26,female,Almaty,2025-09-21,738923.00,salaried,813
4437,1990-11-26,female,Almaty,2024-10-08,679700.00,salaried,635
4438,1993-10-09,female,Almaty,2025-10-22,1109599.00,entrepreneur,761
4439,1978-08-27,female,Karaganda,2025-05-25,744711.00,salaried,804
4440,1963-10-22,female,Astana,2025-10-03,890238.00,salaried,540
4441,1983-02-12,female,Atyrau,2025-08-05,183693.00,student,549
4442,2003-09-21,female,Almaty,2025-01-05,875281.00,self_employed,521
4443,1967-05-20,female,Almaty,2025-11-21,371575.00,salaried,749
4444,1986-05-01,male,Pavlodar,2024-01-09,509266.00,salaried,735
4445,2001-01-24,male,Astana,2025-07-26,492365.00,self_employed,550
4446,1983-03-02,male,Shymkent,2026-02-12,895591.00,salaried,698
4447,1999-06-09,male,Almaty,2025-04-11,325520.00,entrepreneur,730
4448,1989-09-28,female,Astana,2026-03-29,244092.00,retired,514
4449,2003-01-24,male,Almaty,2024-01-23,1674252.00,entrepreneur,504
4450,1976-10-10,female,Astana,2024-10-29,348779.00,retired,493
4451,1992-12-15,male,Astana,2024-04-07,906506.00,salaried,527
4452,1964-01-23,female,Semey,2025-06-18,548715.00,self_employed,697
4453,1991-05-05,male,Pavlodar,2024-03-01,486545.00,salaried,673
4454,1981-10-18,female,Astana,2025-05-29,1024318.00,salaried,528
4455,1990-01-08,male,Almaty,2025-11-06,994280.00,salaried,544
4456,1996-01-15,male,Almaty,2025-11-04,574482.00,salaried,736
4457,1968-10-26,male,Aktobe,2026-03-28,404174.00,salaried,549
4458,1963-09-04,female,Aktobe,2024-09-24,803694.00,salaried,776
4459,1992-10-06,female,Almaty,2024-04-17,1076609.00,salaried,790
4460,1965-11-07,female,Almaty,2024-05-19,985100.00,salaried,667
4461,1998-05-12,female,Shymkent,2024-06-19,75401.00,student,641
4462,1990-10-03,male,Atyrau,2024-09-04,202621.00,salaried,645
4463,1967-08-09,male,Almaty,2024-10-30,142825.00,student,575
4464,2007-12-11,female,Almaty,2024-05-06,275849.00,salaried,599
4465,2005-06-09,female,Almaty,2024-01-29,800623.00,salaried,533
4466,1993-08-04,female,Almaty,2026-03-13,791380.00,salaried,624
4467,2007-03-06,male,Almaty,2026-03-13,397640.00,self_employed,533
4468,1965-11-08,male,Karaganda,2025-11-16,389889.00,salaried,806
4469,2002-07-04,male,Almaty,2024-10-03,1190114.00,salaried,680
4470,1978-07-26,male,Karaganda,2024-08-02,1072357.00,salaried,688
4471,1991-06-18,female,Semey,2025-06-30,313433.00,salaried,708
4472,2003-10-19,female,Aktobe,2024-05-16,152924.00,self_employed,543
4473,1999-09-12,female,Shymkent,2025-11-16,184001.00,student,408
4474,1978-11-11,male,Atyrau,2024-01-29,723027.00,salaried,535
4475,1965-08-11,female,Almaty,2025-08-22,877987.00,salaried,780
4476,1982-11-27,female,Astana,2025-01-01,451840.00,salaried,670
4477,2000-12-23,male,Astana,2025-08-02,445407.00,salaried,666
4478,1992-10-08,female,Almaty,2025-03-21,1025920.00,salaried,547
4479,2008-10-18,male,Atyrau,2024-05-08,102281.00,unemployed,452
4480,1963-11-15,male,Astana,2025-08-30,397991.00,salaried,774
4481,1998-09-12,female,Atyrau,2025-08-19,171238.00,unemployed,494
4482,2003-02-01,male,Atyrau,2024-09-16,670511.00,salaried,600
4483,1973-06-24,female,Almaty,2025-08-10,277077.00,salaried,742
4484,1972-10-28,male,Semey,2024-02-01,1063328.00,salaried,649
4485,1990-03-13,male,Pavlodar,2024-10-30,1163643.00,salaried,573
4486,1999-11-13,female,Aktobe,2026-02-06,569790.00,salaried,550
4487,1982-12-25,male,Shymkent,2024-09-30,845448.00,salaried,780
4488,1965-08-18,male,Astana,2024-04-02,1149562.00,salaried,644
4489,1975-08-19,male,Kostanay,2026-03-28,881170.00,self_employed,584
4490,1995-12-24,female,Atyrau,2024-06-26,992473.00,entrepreneur,733
4491,1990-04-24,male,Almaty,2026-01-16,853763.00,entrepreneur,573
4492,2003-04-05,female,Taraz,2024-08-06,163363.00,retired,442
4493,1985-04-13,female,Taraz,2025-04-17,124727.00,unemployed,498
4494,1992-05-23,male,Almaty,2024-12-10,162399.00,self_employed,592
4495,1982-02-03,female,Almaty,2024-01-17,709154.00,salaried,560
4496,1994-03-23,female,Taraz,2025-05-03,933358.00,salaried,602
4497,1976-05-22,female,Shymkent,2025-03-28,297951.00,self_employed,719
4498,1975-07-16,male,Astana,2025-12-16,396298.00,salaried,627
4499,1997-04-27,male,Shymkent,2025-06-16,50731.00,unemployed,368
4500,1963-10-14,female,Aktobe,2024-02-12,203688.00,self_employed,626
4501,2008-07-01,female,Astana,2025-10-05,392002.00,entrepreneur,631
4502,1984-12-17,male,Astana,2024-08-09,174714.00,unemployed,495
4503,1969-02-12,male,Atyrau,2024-07-04,296810.00,salaried,533
4504,2008-10-18,male,Almaty,2024-02-22,352764.00,self_employed,465
4505,1989-04-27,female,Almaty,2024-05-13,1049900.00,salaried,636
4506,1984-04-09,female,Pavlodar,2026-02-24,1334634.00,entrepreneur,674
4507,2001-12-15,female,Shymkent,2025-02-25,249000.00,retired,443
4508,1987-01-01,male,Shymkent,2024-03-28,361216.00,salaried,534
4509,1969-02-17,female,Shymkent,2024-09-08,835685.00,entrepreneur,677
4510,1985-11-23,female,Almaty,2024-08-02,219638.00,salaried,587
4511,2005-06-26,male,Shymkent,2024-12-25,1558281.00,entrepreneur,764
4512,2003-06-15,female,Aktobe,2026-04-18,355479.00,salaried,620
4513,1965-09-18,female,Almaty,2025-04-21,183172.00,salaried,664
4514,1994-03-26,female,Karaganda,2025-03-30,411772.00,salaried,532
4515,1988-09-14,male,Astana,2024-12-14,914703.00,salaried,768
4516,1982-06-01,male,Shymkent,2024-02-14,221676.00,self_employed,605
4517,1996-08-06,male,Atyrau,2024-05-11,832240.00,salaried,669
4518,1990-09-14,male,Pavlodar,2026-02-24,1135537.00,salaried,583
4519,1981-01-10,male,Aktobe,2026-02-22,170734.00,unemployed,583
