application_id,client_id,application_date,product_name,requested_amount,status
12786,3827,2025-11-11,Cash loan,1660805.00,rejected
12787,2962,2025-09-16,Cash loan,2160250.00,pending
12788,3015,2024-03-23,Cash loan,1098594.00,approved
12789,1754,2025-08-12,Credit card,830150.00,approved
12790,4478,2024-06-05,Credit card,1162374.00,approved
12791,1620,2024-05-03,Cash loan,2027059.00,approved
12792,2226,2024-02-08,Micro loan,358925.00,approved
12793,4616,2026-03-30,Credit card,1452194.00,approved
12794,1400,2025-03-07,POS loan,365926.00,approved
12795,3292,2024-12-05,Cash loan,2524136.00,rejected
12796,3956,2024-07-24,Micro loan,76960.00,approved
12797,3382,2024-07-20,Credit card,247668.00,approved
12798,1073,2025-11-18,Micro loan,45290.00,rejected
12799,716,2024-01-11,Credit card,1917570.00,approved
12800,1420,2025-06-11,Micro loan,119897.00,approved
12801,46,2024-07-11,Credit card,1068950.00,approved
12802,1257,2026-04-16,Micro loan,420429.00,approved
12803,2366,2025-03-09,Credit card,1432861.00,approved
12804,602,2024-09-09,Credit card,1789304.00,approved
12805,1176,2024-01-20,POS loan,64171.00,approved
12806,1980,2024-10-09,Credit card,1439247.00,approved
12807,3311,2025-10-02,Micro loan,142937.00,approved
12808,2267,2025-12-17,Credit card,341408.00,approved
12809,258,2025-02-10,POS loan,412931.00,rejected
12810,4156,2025-04-30,Credit card,336628.00,approved
12811,694,2025-11-20,Cash loan,698308.00,approved
12812,4006,2024-02-12,Micro loan,133331.00,approved
12813,3200,2024-02-06,Credit card,1552295.00,approved
12814,1420,2024-09-13,Cash loan,1966590.00,approved
12815,2429,2024-12-10,Auto loan,10578631.00,approved
12816,513,2024-07-24,Micro loan,593284.00,rejected
12817,1352,2025-07-27,Micro loan,238307.00,approved
12818,177,2025-03-26,POS loan,476383.00,approved
12819,3025,2024-08-06,Cash loan,1288396.00,rejected
12820,3108,2024-10-31,Cash loan,959633.00,pending
12821,2901,2026-04-25,Micro loan,352151.00,rejected
12822,1050,2024-04-27,Cash loan,759390.00,approved
12823,1737,2024-12-07,Auto loan,12017704.00,approved
12824,3225,2024-03-09,Cash loan,1879109.00,approved
12825,973,2024-10-14,Cash loan,1119738.00,approved
12826,3499,2025-08-29,Auto loan,4287516.00,approved
12827,3664,2025-08-10,Cash loan,270102.00,approved
12828,1538,2024-07-19,Cash loan,2048385.00,rejected
12829,3041,2025-12-27,Auto loan,12231992.00,approved
12830,1458,2024-02-04,POS loan,66643.00,rejected
12831,4300,2025-02-03,POS loan,746811.00,approved
12832,1651,2025-12-30,Micro loan,451860.00,rejected
12833,3060,2025-12-15,POS loan,714246.00,approved
12834,4042,2026-04-21,Credit card,835704.00,rejected
12835,2255,2025-07-29,Cash loan,2800284.00,rejected
12836,345,2025-11-17,POS loan,1079987.00,approved
12837,655,2024-12-29,POS loan,455394.00,rejected
12838,3506,2024-07-02,POS loan,806744.00,approved
12839,1633,2024-02-29,Cash loan,2960205.00,approved
12840,2343,2025-07-26,Micro loan,499081.00,approved
12841,1172,2025-04-28,Auto loan,6514409.00,approved
12842,4683,2025-01-26,Micro loan,316145.00,approved
12843,3861,2025-05-02,Credit card,708591.00,pending
12844,291,2024-05-05,Micro loan,428901.00,approved
12845,335,2025-04-16,Cash loan,2745135.00,approved
12846,234,2026-04-23,Cash loan,3105005.00,approved
12847,1180,2026-01-31,Micro loan,594887.00,approved
12848,3603,2024-02-09,Cash loan,3200715.00,approved
12849,1434,2024-02-02,Cash loan,3081451.00,approved
12850,1899,2026-04-11,POS loan,319825.00,pending
12851,446,2024-11-01,Cash loan,2268113.00,pending
12852,2837,2024-02-24,Cash loan,1302860.00,approved
12853,556,2025-02-02,Cash loan,3148727.00,approved
12854,973,2024-06-03,Cash loan,374797.00,approved
12855,1204,2025-11-10,Cash loan,719260.00,rejected
12856,1860,2024-06-04,Cash loan,406366.00,approved
12857,2537,2026-04-17,POS loan,299173.00,approved
12858,3284,2026-04-28,Cash loan,450251.00,rejected
12859,3228,2025-08-12,Micro loan,135910.00,rejected
12860,3860,2025-12-14,Cash loan,1892522.00,approved
12861,4089,2025-07-25,Cash loan,479007.00,approved
12862,3155,2025-04-22,Auto loan,14025354.00,approved
12863,2688,2024-02-06,Cash loan,1851421.00,approved
12864,2935,2025-06-17,POS loan,841612.00,approved
12865,1954,2024-11-08,Micro loan,101734.00,approved
12866,765,2025-11-06,Cash loan,2048706.00,pending
12867,4486,2026-04-27,Credit card,1607472.00,approved
12868,3807,2024-10-28,Micro loan,404468.00,pending
12869,3922,2024-08-10,POS loan,943071.00,approved
12870,3322,2024-12-26,Credit card,353140.00,pending
12871,3921,2025-09-10,Credit card,508960.00,rejected
12872,566,2025-05-12,Credit card,1446360.00,rejected
12873,4431,2025-05-27,POS loan,624656.00,approved
12874,1496,2025-11-06,Credit card,1158362.00,approved
12875,3350,2024-08-04,Credit card,1182371.00,rejected
12876,4988,2024-06-17,POS loan,318000.00,approved
12877,4307,2025-04-11,Cash loan,2040885.00,rejected
12878,1418,2025-10-19,Cash loan,3429782.00,approved
12879,2611,2025-03-12,Micro loan,570655.00,approved
12880,4120,2025-08-08,Cash loan,1802329.00,approved
12881,4706,2024-08-12,Cash loan,1559571.00,approved
12882,3194,2024-11-12,Cash loan,2463459.00,rejected
12883,1572,2024-07-31,Cash loan,1724550.00,approved
12884,2334,2025-12-26,POS loan,618825.00,rejected
12885,3727,2026-02-26,Auto loan,4863316.00,pending
12886,818,2026-01-17,Micro loan,227304.00,rejected
12887,2259,2024-01-02,Cash loan,1552891.00,pending
12888,1335,2026-01-22,Credit card,1208649.00,approved
12889,1552,2024-12-03,Auto loan,6994462.00,rejected
12890,1607,2025-03-21,Credit card,204421.00,approved
12891,2884,2024-06-12,POS loan,498147.00,approved
12892,1381,2024-01-07,Cash loan,2794526.00,pending
12893,628,2024-08-18,POS loan,344007.00,approved
12894,4713,2025-07-08,Cash loan,2257934.00,approved
12895,1525,2024-10-28,Credit card,414057.00,approved
12896,4608,2025-09-11,POS loan,234620.00,approved
12897,1153,2025-02-27,Cash loan,828336.00,approved
12898,4185,2024-04-04,Cash loan,1631849.00,approved
12899,286,2024-02-02,Auto loan,16323171.00,approved
12900,4918,2025-05-14,POS loan,1032171.00,approved
12901,963,2024-02-22,Auto loan,2629526.00,approved
12902,4811,2025-05-20,Auto loan,14940186.00,approved
12903,3738,2025-11-01,Cash loan,2197688.00,rejected
12904,1159,2024-06-05,Micro loan,568753.00,approved
12905,2431,2025-05-22,POS loan,1111215.00,approved
12906,3112,2025-05-07,Cash loan,287913.00,approved
12907,3181,2024-07-22,Cash loan,2109578.00,approved
12908,2227,2024-10-21,Cash loan,2224480.00,approved
12909,3921,2025-02-19,POS loan,674266.00,approved
12910,401,2025-01-21,Cash loan,846575.00,approved
12911,4202,2026-03-11,Credit card,754381.00,approved
12912,1135,2024-05-25,Cash loan,3132971.00,approved
12913,4429,2025-05-20,Credit card,1007410.00,approved
12914,4380,2026-01-16,Cash loan,2601581.00,approved
12915,4169,2024-11-10,Micro loan,129880.00,approved
12916,1988,2025-08-15,Cash loan,2261759.00,approved
12917,2989,2025-11-17,Auto loan,3623117.00,pending
12918,2339,2026-01-24,Cash loan,1875306.00,rejected
12919,3019,2024-08-28,Cash loan,844152.00,approved
12920,1483,2025-02-06,Micro loan,550272.00,rejected
12921,1784,2024-04-18,POS loan,1167024.00,pending
12922,2840,2024-01-29,Cash loan,2225582.00,rejected
12923,2165,2024-10-19,Cash loan,3276075.00,rejected
12924,2982,2024-09-22,Cash loan,2585242.00,approved
12925,1277,2025-06-09,Cash loan,591738.00,approved
12926,4584,2025-05-20,Cash loan,1574732.00,rejected
12927,4191,2024-09-17,POS loan,244428.00,approved
12928,4335,2025-04-10,Cash loan,2665542.00,approved
12929,2150,2025-07-19,Auto loan,13648647.00,rejected
12930,1545,2025-09-09,POS loan,392289.00,rejected
12931,612,2025-10-05,Cash loan,2309207.00,approved
12932,2484,2024-10-02,Credit card,308533.00,approved
12933,4829,2024-08-17,Micro loan,374514.00,approved
12934,4845,2025-07-04,Cash loan,433451.00,approved
12935,3090,2025-12-13,Credit card,667898.00,rejected
12936,1735,2024-09-03,Auto loan,3602653.00,rejected
12937,4817,2025-04-26,Auto loan,15345863.00,pending
12938,1880,2024-07-13,Cash loan,3487622.00,approved
12939,1018,2026-02-28,Credit card,473095.00,rejected
12940,2974,2026-04-29,Credit card,1752049.00,approved
12941,4373,2025-02-13,Auto loan,6200613.00,approved
12942,1169,2024-06-20,Micro loan,304891.00,rejected
12943,1961,2024-03-01,Credit card,414423.00,pending
12944,1168,2024-01-09,Auto loan,10699199.00,rejected
12945,4311,2025-04-03,Cash loan,1092530.00,rejected
12946,2312,2024-07-13,Credit card,1269861.00,pending
12947,1106,2024-04-30,Cash loan,659140.00,rejected
12948,2215,2024-03-22,Micro loan,71781.00,approved
12949,959,2025-10-12,POS loan,155936.00,rejected
12950,4383,2025-02-06,Micro loan,574560.00,approved
12951,2468,2024-03-13,Micro loan,246510.00,approved
12952,1588,2024-10-29,Credit card,799359.00,approved
12953,1619,2025-05-31,Auto loan,9325391.00,approved
12954,2615,2025-10-20,Cash loan,1520039.00,approved
12955,1673,2025-10-23,Micro loan,300700.00,rejected
12956,3286,2024-06-04,Auto loan,12819025.00,rejected
12957,3465,2026-04-09,Cash loan,1380598.00,rejected
12958,1802,2024-09-26,POS loan,835580.00,approved
12959,2922,2025-06-20,Auto loan,9641223.00,rejected
12960,2,2025-07-06,POS loan,202634.00,approved
12961,1058,2024-10-20,Auto loan,10185892.00,approved
12962,2368,2024-08-04,Cash loan,3033207.00,approved
12963,2762,2025-12-12,Cash loan,2833836.00,rejected
12964,2670,2024-07-15,POS loan,425442.00,approved
12965,2064,2025-09-18,Cash loan,3002973.00,pending
12966,2786,2025-11-07,POS loan,1013647.00,pending
12967,932,2024-05-16,Credit card,950425.00,approved
12968,1759,2024-09-17,Cash loan,852024.00,pending
12969,1367,2025-01-12,POS loan,626875.00,rejected
12970,3294,2025-12-31,Auto loan,9952817.00,approved
12971,3242,2025-02-06,Auto loan,17981053.00,approved
12972,15,2024-09-05,Micro loan,549613.00,rejected
12973,946,2026-04-16,Cash loan,837028.00,approved
12974,2284,2024-06-23,Cash loan,3234939.00,rejected
12975,3136,2024-03-09,Credit card,1028830.00,approved
12976,21,2024-01-08,Credit card,219469.00,pending
12977,1538,2026-02-28,Micro loan,230881.00,approved
12978,3238,2025-11-26,POS loan,880217.00,approved
12979,3209,2024-02-02,POS loan,757747.00,rejected
12980,4501,2025-06-01,Micro loan,238701.00,approved
12981,3876,2024-05-01,Micro loan,247290.00,approved
12982,2692,2025-07-27,Cash loan,1023810.00,rejected
12983,4066,2025-10-06,Credit card,594830.00,approved
12984,3816,2024-11-13,Cash loan,2232741.00,approved
12985,2874,2025-09-01,Cash loan,621740.00,approved
12986,985,2024-09-10,Micro loan,393318.00,rejected
12987,4125,2025-07-01,Micro loan,58720.00,rejected
12988,1688,2024-05-25,Micro loan,67883.00,pending
12989,154,2025-12-26,Cash loan,3468337.00,rejected
12990,4240,2026-01-10,Credit card,230484.00,approved
12991,4748,2025-05-28,Micro loan,483100.00,approved
12992,3924,2026-02-21,Auto loan,5291599.00,pending
12993,3039,2025-08-23,POS loan,576276.00,approved
12994,3954,2024-04-20,Auto loan,9763428.00,rejected
12995,1407,2024-10-29,POS loan,944545.00,approved
12996,4521,2025-09-14,POS loan,366597.00,approved
12997,2649,2024-07-08,Credit card,934747.00,pending
12998,2272,2024-06-09,POS loan,386117.00,approved
12999,2776,2025-07-13,POS loan,443982.00,approved
13000,3118,2024-03-17,Micro loan,338236.00,approved
13001,884,2024-07-10,POS loan,1126188.00,approved
13002,2381,2024-09-02,Cash loan,2391914.00,approved
13003,2314,2025-01-01,Cash loan,2468523.00,approved
13004,3308,2025-04-18,Micro loan,190247.00,approved
13005,1653,2024-08-26,Credit card,930364.00,approved
13006,2498,2025-10-09,Cash loan,1090526.00,approved
13007,705,2024-06-27,Micro loan,359149.00,approved
13008,4511,2024-08-12,Cash loan,223145.00,approved
13009,486,2024-02-05,Cash loan,809875.00,approved
13010,1357,2025-04-18,Credit card,547326.00,approved
13011,3230,2024-08-29,Auto loan,15267330.00,approved
13012,2278,2024-03-28,Micro loan,50077.00,pending
13013,728,2026-02-25,Micro loan,536267.00,rejected
13014,4592,2026-03-31,Auto loan,17191432.00,rejected
13015,525,2024-12-30,Cash loan,1651875.00,approved
13016,1267,2026-01-12,POS loan,465120.00,approved
13017,2112,2024-07-30,Credit card,1750086.00,approved
13018,3655,2025-02-10,Credit card,330023.00,approved
13019,1223,2025-04-20,Credit card,1377224.00,approved
13020,664,2025-09-13,Cash loan,946976.00,approved
13021,1382,2026-03-03,Auto loan,9490626.00,approved
13022,4875,2024-08-22,POS loan,84812.00,rejected
13023,3522,2024-05-30,Auto loan,11922030.00,approved
13024,291,2024-09-30,Credit card,1128924.00,rejected
13025,1916,2024-01-09,Micro loan,123543.00,rejected
13026,1384,2024-01-26,Cash loan,1319268.00,approved
13027,4734,2025-06-16,Cash loan,2099870.00,rejected
13028,4506,2025-07-29,POS loan,199961.00,approved
13029,1045,2025-04-06,Auto loan,11583410.00,approved
13030,3375,2024-09-26,POS loan,303742.00,approved
13031,4511,2025-06-17,POS loan,89596.00,approved
13032,945,2025-06-19,Cash loan,2722751.00,approved
13033,396,2024-03-28,Cash loan,484351.00,approved
13034,237,2025-11-14,Credit card,1773569.00,approved
13035,285,2025-03-11,Cash loan,2035593.00,approved
13036,4701,2025-04-30,Cash loan,822804.00,approved
13037,4299,2024-06-04,Micro loan,206325.00,approved
13038,1485,2024-08-23,Cash loan,3062221.00,rejected
13039,4800,2025-10-13,POS loan,167533.00,approved
13040,1494,2025-01-30,Credit card,1785212.00,approved
13041,833,2024-08-28,Cash loan,687489.00,rejected
13042,3704,2024-09-15,Micro loan,264647.00,rejected
13043,3402,2026-01-06,Micro loan,172482.00,approved
13044,4803,2025-06-21,Micro loan,536754.00,approved
13045,3161,2025-03-11,Cash loan,1305992.00,approved
13046,4688,2025-05-08,Credit card,1944803.00,approved
13047,1499,2025-03-25,Credit card,719330.00,rejected
13048,1289,2025-11-05,Credit card,1095419.00,approved
13049,1255,2024-06-20,POS loan,767670.00,pending
13050,4167,2025-06-27,POS loan,643324.00,approved
13051,3259,2024-12-11,Cash loan,2580989.00,approved
13052,3794,2025-09-08,POS loan,471240.00,approved
13053,4419,2024-10-28,Auto loan,6503124.00,pending
13054,3521,2025-01-03,POS loan,704574.00,rejected
13055,1981,2025-02-03,Auto loan,10029613.00,approved
13056,509,2025-07-11,Credit card,717336.00,rejected
13057,3300,2024-04-19,Credit card,1582313.00,approved
13058,177,2025-04-30,Micro loan,532490.00,rejected
13059,525,2025-10-09,Credit card,424713.00,approved
13060,988,2025-05-01,Cash loan,2820987.00,approved
13061,3442,2024-08-28,Micro loan,264926.00,approved
13062,2113,2025-10-20,Micro loan,403278.00,rejected
13063,1296,2026-03-02,Credit card,1185253.00,approved
13064,186,2025-04-17,Micro loan,272166.00,approved
13065,4909,2024-10-04,POS loan,1096732.00,approved
13066,3117,2025-07-22,Micro loan,96369.00,approved
13067,4490,2024-12-29,Cash loan,1750242.00,approved
13068,910,2025-06-09,Cash loan,2477337.00,approved
13069,999,2024-07-17,Cash loan,2168587.00,approved
13070,414,2025-07-29,Micro loan,548315.00,approved
13071,1787,2024-10-25,Cash loan,2135481.00,approved
13072,3891,2026-03-09,Credit card,1494521.00,approved
13073,4739,2026-02-03,Cash loan,1485437.00,approved
13074,1832,2024-01-28,Credit card,400638.00,approved
13075,3414,2024-04-14,Credit card,1256488.00,approved
13076,508,2025-12-26,POS loan,549117.00,approved
13077,2257,2025-12-07,Auto loan,5982775.00,approved
13078,1257,2025-07-24,Auto loan,4308249.00,approved
13079,4973,2025-04-28,Credit card,737083.00,rejected
13080,2840,2024-11-20,Cash loan,1450194.00,rejected
13081,894,2026-03-01,Cash loan,3344713.00,approved
13082,4923,2026-03-19,Micro loan,323436.00,pending
13083,428,2025-01-24,Cash loan,1828029.00,approved
13084,4880,2026-01-15,Cash loan,1324804.00,rejected
13085,4952,2025-12-10,Cash loan,2706678.00,approved
13086,713,2025-07-22,Cash loan,1531927.00,rejected
13087,4924,2024-02-23,Cash loan,1820976.00,rejected
13088,2427,2026-04-24,Cash loan,2272640.00,rejected
13089,4727,2024-10-28,Auto loan,12386468.00,approved
13090,1618,2024-09-28,POS loan,610460.00,rejected
13091,4003,2025-09-29,Auto loan,10137609.00,rejected
13092,4225,2024-06-03,POS loan,941242.00,approved
13093,2651,2025-06-15,Cash loan,3020328.00,approved
13094,4732,2024-04-29,Credit card,1027330.00,approved
13095,3957,2024-06-28,POS loan,544895.00,rejected
13096,1623,2025-08-26,POS loan,559094.00,approved
13097,1881,2025-02-22,Cash loan,2757116.00,approved
13098,3821,2024-11-28,Cash loan,978562.00,approved
13099,3927,2025-11-02,Credit card,553643.00,rejected
13100,1425,2025-12-27,Micro loan,389816.00,approved
13101,4710,2024-02-17,Cash loan,609330.00,approved
13102,4461,2024-11-10,POS loan,886877.00,approved
13103,4646,2024-03-19,Cash loan,1781133.00,approved
13104,2517,2024-09-05,Cash loan,2773950.00,approved
13105,2194,2025-01-20,Micro loan,104929.00,rejected
13106,86,2024-03-10,Micro loan,342853.00,approved
13107,3955,2024-08-03,POS loan,81430.00,approved
13108,1697,2024-10-27,Auto loan,5807926.00,approved
13109,4805,2024-11-01,Micro loan,332843.00,approved
13110,2343,2024-09-20,POS loan,60002.00,approved
13111,884,2025-04-03,POS loan,920652.00,pending
13112,3063,2024-05-22,Micro loan,35571.00,approved
13113,4732,2025-09-09,Auto loan,13498275.00,rejected
13114,914,2024-11-18,Cash loan,2549442.00,approved
13115,2397,2024-11-10,Cash loan,2804158.00,approved
13116,149,2026-01-06,Credit card,1813954.00,approved
13117,2351,2024-01-30,Credit card,137016.00,approved
13118,2065,2025-03-13,POS loan,1090464.00,rejected
13119,3618,2026-03-11,Cash loan,3218627.00,pending
13120,3538,2025-05-27,Cash loan,508960.00,rejected
13121,1207,2025-08-30,Credit card,1013228.00,approved
13122,3756,2024-08-11,Micro loan,146930.00,rejected
13123,4937,2025-07-25,Cash loan,2555407.00,rejected
13124,4256,2024-08-28,POS loan,626599.00,approved
13125,4946,2025-10-01,Cash loan,1886604.00,approved
13126,3621,2024-01-05,POS loan,536319.00,approved
13127,2917,2025-02-06,Auto loan,7530331.00,rejected
13128,4768,2024-08-12,Cash loan,2599955.00,rejected
13129,2315,2024-09-10,POS loan,1094700.00,approved
13130,803,2024-09-20,Micro loan,156905.00,rejected
13131,4021,2024-06-27,Cash loan,777432.00,rejected
13132,1983,2024-01-20,Cash loan,1911011.00,rejected
13133,4338,2024-05-28,Micro loan,556610.00,approved
13134,3966,2025-10-04,Credit card,620056.00,approved
13135,871,2026-03-05,Auto loan,11763327.00,rejected
13136,3282,2024-06-29,Cash loan,1387948.00,rejected
13137,78,2025-11-01,Auto loan,4647499.00,approved
13138,2103,2025-12-26,POS loan,939942.00,rejected
13139,3694,2024-04-13,Credit card,679304.00,rejected
13140,1228,2025-09-10,Micro loan,466519.00,approved
13141,4361,2024-05-15,Credit card,478901.00,approved
13142,2104,2024-08-19,Cash loan,3054619.00,rejected
13143,892,2024-03-20,Cash loan,689348.00,approved
13144,2843,2026-01-13,POS loan,198295.00,approved
13145,4526,2024-04-25,Micro loan,94144.00,approved
13146,304,2025-01-11,Credit card,690248.00,rejected
13147,2749,2025-06-11,Cash loan,2975850.00,approved
13148,546,2024-10-14,Cash loan,626706.00,approved
13149,3392,2025-12-11,Credit card,830337.00,approved
13150,1957,2025-05-28,Cash loan,279904.00,approved
13151,2980,2025-01-08,Cash loan,1720755.00,pending
13152,3355,2024-11-16,Cash loan,384773.00,approved
13153,4951,2024-07-01,POS loan,1198323.00,rejected
13154,1897,2024-09-11,Cash loan,1718272.00,approved
13155,76,2025-08-09,POS loan,911474.00,approved
13156,4704,2024-11-19,Auto loan,16155418.00,approved
13157,2632,2024-02-23,Credit card,1028345.00,rejected
13158,3286,2025-11-06,Micro loan,347558.00,rejected
13159,3972,2025-06-09,Credit card,338648.00,rejected
13160,1907,2025-09-19,Cash loan,2159128.00,rejected
13161,1329,2025-06-13,POS loan,270462.00,approved
13162,2714,2024-01-05,POS loan,1175091.00,approved
13163,2998,2025-05-27,Credit card,1137170.00,approved
13164,1586,2024-04-18,Micro loan,107464.00,approved
13165,4521,2025-12-05,POS loan,577497.00,approved
13166,3051,2024-09-11,POS loan,977115.00,rejected
13167,2087,2024-03-25,POS loan,70996.00,approved
13168,1449,2026-03-02,Micro loan,381240.00,approved
13169,507,2025-02-17,Micro loan,357966.00,approved
13170,4916,2024-08-16,Cash loan,3113035.00,approved
13171,1450,2024-03-06,Credit card,714757.00,rejected
13172,4432,2024-11-22,Cash loan,1573721.00,rejected
13173,4663,2024-11-28,POS loan,773327.00,approved
13174,268,2025-05-06,Cash loan,1992764.00,rejected
13175,686,2026-02-19,Cash loan,2412310.00,rejected
13176,2065,2024-06-15,Micro loan,363841.00,rejected
13177,1003,2024-07-03,POS loan,543950.00,approved
13178,72,2025-02-14,Credit card,1997474.00,approved
13179,871,2025-04-02,Micro loan,273225.00,approved
13180,856,2024-10-20,Credit card,1542887.00,approved
13181,931,2024-10-22,Micro loan,194013.00,approved
13182,1391,2024-03-06,Credit card,1630873.00,approved
13183,4107,2024-09-09,Auto loan,10607292.00,approved
13184,3051,2024-11-21,Micro loan,546902.00,rejected
13185,2130,2024-07-11,Micro loan,505693.00,pending
13186,1471,2025-09-02,Auto loan,17243427.00,approved
13187,1356,2026-03-20,POS loan,418186.00,approved
13188,659,2026-01-23,Cash loan,3255421.00,pending
13189,3242,2025-08-19,Micro loan,229131.00,rejected
13190,3241,2025-02-14,POS loan,57415.00,rejected
13191,4303,2024-02-04,Cash loan,1317922.00,approved
13192,3234,2026-02-23,POS loan,904410.00,approved
13193,2343,2024-03-27,Credit card,1645543.00,rejected
13194,225,2024-11-20,Cash loan,317085.00,rejected
13195,372,2025-09-29,Cash loan,1661916.00,rejected
13196,2268,2025-06-20,Auto loan,6097817.00,approved
13197,4853,2024-12-19,POS loan,714814.00,pending
13198,2814,2025-02-23,POS loan,551965.00,approved
13199,4528,2024-01-10,Cash loan,1541699.00,approved
13200,3838,2024-07-31,Cash loan,1791565.00,approved
13201,4998,2025-05-28,POS loan,311958.00,approved
13202,2539,2026-01-14,POS loan,880085.00,approved
13203,3235,2024-07-08,Micro loan,104739.00,approved
13204,4479,2024-06-28,Auto loan,2891075.00,approved
13205,3738,2026-02-05,Cash loan,1426825.00,approved
13206,3283,2025-02-16,Cash loan,1380928.00,rejected
13207,4682,2025-10-13,Micro loan,239200.00,pending
13208,45,2024-04-17,Cash loan,3337556.00,approved
13209,4647,2025-01-07,Credit card,928828.00,approved
13210,3258,2025-08-08,POS loan,768708.00,pending
13211,1689,2025-12-13,POS loan,93080.00,approved
13212,4692,2025-02-06,Credit card,1982357.00,approved
13213,4631,2025-05-09,POS loan,1107419.00,approved
13214,219,2025-12-22,Credit card,1612010.00,rejected
13215,1381,2024-12-25,Micro loan,116675.00,rejected
13216,1868,2025-09-25,Credit card,1147306.00,approved
13217,4058,2024-02-21,Micro loan,308315.00,approved
13218,4543,2024-11-11,Cash loan,1819221.00,approved
13219,2985,2025-05-09,Credit card,1815891.00,approved
13220,2941,2025-02-26,Cash loan,2678249.00,rejected
13221,339,2025-03-17,Cash loan,2840141.00,approved
13222,3167,2024-01-15,Cash loan,1482265.00,approved
13223,3506,2025-05-31,Auto loan,14100814.00,rejected
13224,2126,2024-03-31,Micro loan,277374.00,approved
13225,3823,2025-01-11,Auto loan,11837407.00,approved
13226,1007,2025-10-21,Auto loan,9144562.00,approved
13227,493,2024-09-27,Cash loan,2592363.00,approved
13228,205,2025-10-09,POS loan,566450.00,approved
13229,488,2025-02-24,Credit card,1112276.00,approved
13230,3424,2024-10-05,Micro loan,42246.00,approved
13231,672,2024-06-27,Cash loan,972753.00,rejected
13232,4241,2025-04-17,Micro loan,197661.00,approved
13233,3691,2024-01-27,Credit card,1320950.00,approved
13234,908,2026-01-05,Credit card,1898042.00,rejected
13235,2466,2025-05-28,Micro loan,503541.00,approved
13236,1649,2024-11-11,Micro loan,67598.00,pending
13237,1595,2025-08-04,POS loan,794968.00,approved
13238,703,2024-08-03,Auto loan,12485118.00,rejected
13239,2840,2024-05-24,Cash loan,1710467.00,approved
13240,3557,2025-12-16,Micro loan,372091.00,approved
13241,336,2026-01-25,POS loan,632705.00,approved
13242,2338,2024-06-09,Micro loan,268332.00,approved
13243,3783,2024-03-27,Micro loan,88298.00,rejected
13244,2074,2024-05-03,Auto loan,12398443.00,rejected
13245,1454,2024-03-28,Credit card,700589.00,approved
13246,342,2025-08-28,Credit card,641987.00,approved
13247,4218,2024-05-21,POS loan,1117325.00,approved
13248,2760,2024-05-28,Micro loan,130412.00,approved
13249,4226,2025-04-16,Cash loan,197007.00,pending
13250,4816,2024-12-14,Auto loan,8547013.00,rejected
13251,629,2024-11-01,POS loan,1161224.00,approved
13252,1519,2025-11-28,POS loan,873754.00,approved
13253,3588,2025-05-04,POS loan,306147.00,rejected
13254,1907,2024-01-29,Auto loan,4065346.00,approved
13255,1446,2025-02-24,POS loan,579297.00,approved
13256,902,2025-08-12,Auto loan,9140504.00,rejected
13257,352,2024-02-17,POS loan,1118896.00,approved
13258,2467,2026-01-24,Credit card,1364399.00,approved
13259,2918,2024-09-05,Cash loan,270327.00,rejected
13260,4798,2024-01-06,Cash loan,1801452.00,approved
13261,2260,2024-01-07,Micro loan,533968.00,approved
13262,4594,2024-09-01,POS loan,974104.00,pending
13263,2006,2024-05-06,Micro loan,535478.00,rejected
13264,3596,2025-07-04,Micro loan,108869.00,approved
13265,1771,2024-07-08,Micro loan,399591.00,rejected
13266,1522,2024-03-17,Cash loan,1928367.00,approved
13267,670,2026-04-04,Micro loan,433254.00,approved
13268,167,2025-05-27,Credit card,1857434.00,approved
13269,3108,2026-04-22,Cash loan,3446417.00,pending
13270,3296,2025-11-19,Auto loan,6938844.00,rejected
13271,4458,2026-03-25,Auto loan,17701721.00,approved
13272,1150,2024-11-09,Credit card,1827336.00,approved
13273,3524,2025-09-14,Auto loan,5568913.00,approved
13274,389,2025-10-17,Cash loan,421923.00,approved
13275,2478,2024-04-30,Cash loan,992308.00,approved
13276,256,2024-08-07,POS loan,1086796.00,rejected
13277,1562,2024-11-25,Cash loan,2601836.00,rejected
13278,2963,2026-01-03,POS loan,286406.00,rejected
13279,109,2024-10-06,Cash loan,3387792.00,approved
13280,1689,2025-05-18,POS loan,177395.00,rejected
13281,3881,2025-04-13,Micro loan,281236.00,approved
13282,3178,2025-02-16,POS loan,771849.00,approved
13283,1491,2024-04-04,Cash loan,551858.00,approved
13284,685,2025-02-08,Cash loan,1187611.00,approved
13285,2200,2025-07-29,POS loan,465029.00,approved
13286,210,2024-02-12,Micro loan,68402.00,rejected
13287,572,2024-04-06,Micro loan,480968.00,rejected
13288,688,2025-04-07,Micro loan,322278.00,approved
13289,3595,2026-04-15,POS loan,241950.00,rejected
13290,2295,2025-07-19,POS loan,476239.00,approved
13291,3495,2026-04-11,Cash loan,357857.00,approved
13292,2988,2025-05-14,Micro loan,233521.00,approved
13293,2560,2025-10-19,Cash loan,195354.00,approved
13294,648,2025-04-25,Auto loan,3824885.00,approved
13295,2723,2025-05-30,Cash loan,1621251.00,pending
13296,3675,2025-04-13,Credit card,1245315.00,approved
13297,4224,2025-08-04,POS loan,763354.00,approved
13298,3010,2026-04-06,POS loan,330849.00,rejected
13299,1343,2026-01-06,Cash loan,2702870.00,approved
