payment_id,loan_id,payment_date,paid_amount,overdue_days
68709,6477,2024-07-06,51336.76,15
68710,6477,2024-08-05,38894.12,0
68711,6477,2024-09-04,40783.33,0
68712,6477,2024-10-04,50692.55,7
68713,6477,2024-11-03,43475.04,0
68714,6477,2024-12-03,46661.11,0
68715,6478,2024-02-29,55721.57,0
68716,6478,2024-03-30,49183.47,0
68717,6478,2024-04-29,52361.37,0
68718,6478,2024-05-29,35952.06,0
68719,6478,2024-06-28,40505.63,3
68720,6478,2024-07-28,32266.63,15
68721,6478,2024-08-27,33812.84,0
68722,6478,2024-09-26,38609.94,0
68723,6478,2024-10-26,48633.88,3
68724,6478,2024-11-25,39521.34,0
68725,6478,2024-12-25,43048.13,0
68726,6478,2025-01-24,51886.62,0
68727,6478,2025-02-23,38098.21,0
68728,6478,2025-03-25,52849.71,3
68729,6478,2025-04-24,54879.08,3
68730,6478,2025-05-24,39013.11,0
68731,6478,2025-06-23,53492.23,15
68732,6478,2025-07-23,36724.07,3
68733,6478,2025-08-22,40231.66,3
68734,6478,2025-09-21,34572.14,0
68735,6478,2025-10-21,44583.45,0
68736,6478,2025-11-20,52086.04,0
68737,6478,2025-12-20,31413.42,7
68738,6478,2026-01-19,46496.65,0
68739,6479,2025-05-12,79724.83,0
68740,6479,2025-06-11,90732.50,3
68741,6479,2025-07-11,74476.74,15
68742,6479,2025-08-10,88683.97,0
68743,6479,2025-09-09,91184.52,0
68744,6479,2025-10-09,73601.62,3
68745,6479,2025-11-08,87340.18,0
68746,6479,2025-12-08,92161.05,15
68747,6479,2026-01-07,64722.99,0
68748,6479,2026-02-06,73778.02,0
68749,6479,2026-03-08,60876.55,7
68750,6479,2026-04-07,93759.81,0
68751,6480,2024-03-14,9059.37,0
68752,6480,2024-04-13,9647.40,15
68753,6480,2024-05-13,12316.36,0
68754,6480,2024-06-12,10851.03,0
68755,6480,2024-07-12,10431.21,90
68756,6480,2024-08-11,10675.12,90
68757,6480,2024-09-10,13024.75,35
68758,6480,2024-10-10,0.00,60
68759,6480,2024-11-09,10319.99,20
68760,6481,2025-04-18,63834.30,0
68761,6481,2025-05-18,75287.04,0
68762,6481,2025-06-17,64674.45,7
68763,6481,2025-07-17,51762.12,3
68764,6481,2025-08-16,66854.24,20
68765,6481,2025-09-15,71578.06,10
68766,6482,2025-10-17,32775.33,3
68767,6482,2025-11-16,52305.63,0
68768,6482,2025-12-16,32405.58,7
68769,6482,2026-01-15,46756.36,15
68770,6482,2026-02-14,43634.26,3
68771,6482,2026-03-16,46797.57,3
68772,6482,2026-04-15,31820.78,0
68773,6483,2024-08-27,15636.92,7
68774,6483,2024-09-26,10314.65,0
68775,6483,2024-10-26,18701.85,15
68776,6483,2024-11-25,10506.20,0
68777,6483,2024-12-25,18712.07,0
68778,6483,2025-01-24,13151.34,0
68779,6483,2025-02-23,13409.92,3
68780,6483,2025-03-25,13937.07,0
68781,6483,2025-04-24,17257.12,0
68782,6483,2025-05-24,18517.45,3
68783,6483,2025-06-23,13810.56,0
68784,6483,2025-07-23,11241.52,0
68785,6483,2025-08-22,16216.35,0
68786,6483,2025-09-21,18134.71,0
68787,6483,2025-10-21,12417.40,15
68788,6483,2025-11-20,10301.82,15
68789,6483,2025-12-20,13021.20,0
68790,6483,2026-01-19,17395.39,3
68791,6483,2026-02-18,12492.52,15
68792,6483,2026-03-20,12156.42,3
68793,6483,2026-04-19,16434.82,0
68794,6484,2025-05-29,177696.76,0
68795,6484,2025-06-28,209860.57,15
68796,6484,2025-07-28,251574.04,15
68797,6484,2025-08-27,195132.03,15
68798,6484,2025-09-26,215814.91,7
68799,6484,2025-10-26,182445.54,0
68800,6484,2025-11-25,150148.06,0
68801,6484,2025-12-25,228334.92,0
68802,6484,2026-01-24,233781.12,3
68803,6484,2026-02-23,226381.34,0
68804,6484,2026-03-25,147479.07,15
68805,6484,2026-04-24,218477.95,3
68806,6486,2024-04-12,28837.02,3
68807,6486,2024-05-12,49542.50,0
68808,6486,2024-06-11,29519.82,0
68809,6486,2024-07-11,51964.21,15
68810,6486,2024-08-10,30086.00,0
68811,6486,2024-09-09,34670.92,0
68812,6486,2024-10-09,41778.09,0
68813,6486,2024-11-08,46142.61,7
68814,6486,2024-12-08,32474.13,0
68815,6486,2025-01-07,50861.47,3
68816,6486,2025-02-06,52889.07,15
68817,6486,2025-03-08,32910.17,0
68818,6487,2025-09-04,202613.95,7
68819,6487,2025-10-04,181468.41,0
68820,6487,2025-11-03,152597.02,0
68821,6487,2025-12-03,173789.59,0
68822,6487,2026-01-02,202031.43,15
68823,6487,2026-02-01,201329.48,15
68824,6487,2026-03-03,201762.64,0
68825,6487,2026-04-02,173950.26,3
68826,6488,2025-09-10,18795.13,0
68827,6488,2025-10-10,24315.32,0
68828,6488,2025-11-09,23884.24,0
68829,6488,2025-12-09,15900.56,0
68830,6488,2026-01-08,14570.72,7
68831,6488,2026-02-07,18060.89,0
68832,6488,2026-03-09,16372.32,15
68833,6488,2026-04-08,23027.82,0
68834,6489,2025-02-17,105274.44,15
68835,6489,2025-03-19,140287.02,3
68836,6489,2025-04-18,98387.07,0
68837,6489,2025-05-18,112437.92,3
68838,6489,2025-06-17,98929.74,0
68839,6489,2025-07-17,121327.95,0
68840,6489,2025-08-16,82388.62,0
68841,6489,2025-09-15,99177.69,0
68842,6489,2025-10-15,116751.89,0
68843,6489,2025-11-14,103345.73,0
68844,6489,2025-12-14,122253.07,0
68845,6489,2026-01-13,90856.21,0
68846,6490,2026-01-25,85745.83,7
68847,6490,2026-02-24,98478.40,0
68848,6490,2026-03-26,84258.81,15
68849,6490,2026-04-25,82711.15,15
68850,6491,2025-02-08,23579.07,3
68851,6491,2025-03-10,28480.58,3
68852,6491,2025-04-09,41505.00,3
68853,6491,2025-05-09,28791.17,3
68854,6491,2025-06-08,33167.74,0
68855,6491,2025-07-08,29804.40,0
68856,6491,2025-08-07,42594.07,0
68857,6491,2025-09-06,30417.89,3
68858,6491,2025-10-06,29393.94,0
68859,6491,2025-11-05,40554.47,7
68860,6491,2025-12-05,29204.06,0
68861,6491,2026-01-04,29880.66,0
68862,6491,2026-02-03,38735.70,15
68863,6491,2026-03-05,30741.45,15
68864,6491,2026-04-04,32875.57,0
68865,6492,2024-07-29,99698.33,0
68866,6492,2024-08-28,55848.09,0
68867,6492,2024-09-27,58541.45,0
68868,6492,2024-10-27,92667.24,7
68869,6492,2024-11-26,76854.56,0
68870,6492,2024-12-26,101869.05,0
68871,6492,2025-01-25,67779.27,0
68872,6492,2025-02-24,74658.58,15
68873,6492,2025-03-26,80109.93,7
68874,6492,2025-04-25,62743.41,0
68875,6492,2025-05-25,62327.85,0
68876,6492,2025-06-24,76041.54,0
68877,6492,2025-07-24,91844.22,15
68878,6492,2025-08-23,61802.61,7
68879,6492,2025-09-22,89635.38,0
68880,6492,2025-10-22,87498.91,0
68881,6492,2025-11-21,64162.61,7
68882,6492,2025-12-21,101061.98,0
68883,6492,2026-01-20,58035.86,0
68884,6492,2026-02-19,76838.59,7
68885,6492,2026-03-21,83458.89,7
68886,6492,2026-04-20,69842.65,7
68887,6493,2024-06-24,21537.27,0
68888,6493,2024-07-24,22672.86,0
68889,6493,2024-08-23,20986.46,0
68890,6493,2024-09-22,22832.39,0
68891,6493,2024-10-22,23703.90,0
68892,6493,2024-11-21,36991.76,0
68893,6493,2024-12-21,29652.76,0
68894,6493,2025-01-20,29943.25,0
68895,6493,2025-02-19,27727.86,0
68896,6493,2025-03-21,26606.04,0
68897,6493,2025-04-20,25905.75,7
68898,6493,2025-05-20,32358.11,0
68899,6493,2025-06-19,20851.96,0
68900,6493,2025-07-19,25950.49,15
68901,6493,2025-08-18,32022.90,3
68902,6493,2025-09-17,27000.46,0
68903,6493,2025-10-17,38413.21,3
68904,6493,2025-11-16,24007.69,7
68905,6493,2025-12-16,27305.37,0
68906,6493,2026-01-15,20680.53,7
68907,6493,2026-02-14,35958.29,0
68908,6493,2026-03-16,22179.66,15
68909,6493,2026-04-15,21423.90,0
68910,6494,2024-10-29,32226.22,0
68911,6494,2024-11-28,41224.67,15
68912,6494,2024-12-28,40932.13,0
68913,6494,2025-01-27,29734.89,0
68914,6494,2025-02-26,32640.41,7
68915,6494,2025-03-28,45556.79,15
68916,6494,2025-04-27,31889.49,0
68917,6494,2025-05-27,30503.42,0
68918,6494,2025-06-26,43112.77,0
68919,6494,2025-07-26,41054.24,0
68920,6494,2025-08-25,37844.66,15
68921,6494,2025-09-24,29229.62,15
68922,6494,2025-10-24,28833.54,7
68923,6494,2025-11-23,41462.27,0
68924,6494,2025-12-23,37044.20,0
68925,6494,2026-01-22,41791.22,3
68926,6494,2026-02-21,38606.80,0
68927,6494,2026-03-23,44040.03,0
68928,6495,2025-05-04,17365.23,0
68929,6495,2025-06-03,26236.17,0
68930,6495,2025-07-03,21074.74,7
68931,6495,2025-08-02,27687.91,0
68932,6495,2025-09-01,25982.25,35
68933,6495,2025-10-01,27132.26,90
68934,6495,2025-10-31,16846.90,75
68935,6495,2025-11-30,18506.46,20
68936,6495,2025-12-30,21363.30,90
68937,6496,2025-07-24,15913.48,0
68938,6496,2025-08-23,14477.20,0
68939,6496,2025-09-22,18309.66,0
68940,6496,2025-10-22,17133.29,0
68941,6496,2025-11-21,19066.31,0
68942,6496,2025-12-21,19989.12,15
68943,6496,2026-01-20,19627.53,0
68944,6496,2026-02-19,14052.07,0
68945,6496,2026-03-21,11702.91,0
68946,6496,2026-04-20,17218.19,0
68947,6497,2024-10-23,12777.40,15
68948,6497,2024-11-22,10974.60,0
68949,6497,2024-12-22,11785.88,0
68950,6497,2025-01-21,13613.63,0
68951,6497,2025-02-20,10996.98,0
68952,6497,2025-03-22,8460.71,7
68953,6497,2025-04-21,8401.88,0
68954,6497,2025-05-21,14981.62,3
68955,6497,2025-06-20,14037.73,7
68956,6497,2025-07-20,12035.10,0
68957,6497,2025-08-19,14135.17,0
68958,6497,2025-09-18,13492.55,0
68959,6498,2025-01-06,12922.31,0
68960,6498,2025-02-05,20931.94,7
68961,6498,2025-03-07,14652.77,15
68962,6498,2025-04-06,16972.46,0
68963,6498,2025-05-06,14603.42,0
68964,6498,2025-06-05,14863.29,3
68965,6498,2025-07-05,11658.97,0
68966,6498,2025-08-04,18241.49,3
68967,6498,2025-09-03,21435.74,3
68968,6498,2025-10-03,11809.84,0
68969,6498,2025-11-02,18034.81,3
68970,6498,2025-12-02,20539.38,7
68971,6498,2026-01-01,21385.38,0
68972,6498,2026-01-31,21790.11,0
68973,6498,2026-03-02,13592.40,0
68974,6498,2026-04-01,21016.32,0
68975,6499,2026-03-16,119541.99,0
68976,6499,2026-04-15,102561.23,0
68977,6500,2024-06-25,78020.80,0
68978,6500,2024-07-25,70053.27,3
68979,6500,2024-08-24,58158.26,0
68980,6500,2024-09-23,79570.40,0
68981,6500,2024-10-23,76537.28,15
68982,6500,2024-11-22,97210.97,15
68983,6500,2024-12-22,69162.73,0
68984,6500,2025-01-21,93183.72,15
68985,6500,2025-02-20,85859.57,3
68986,6500,2025-03-22,71197.94,0
68987,6500,2025-04-21,94386.08,3
68988,6500,2025-05-21,72762.20,0
68989,6500,2025-06-20,79929.28,0
68990,6500,2025-07-20,64405.26,0
68991,6500,2025-08-19,53464.58,0
68992,6500,2025-09-18,76221.05,15
68993,6500,2025-10-18,70618.38,3
68994,6500,2025-11-17,67909.31,7
68995,6500,2025-12-17,67636.70,7
68996,6500,2026-01-16,89049.99,15
68997,6500,2026-02-15,97485.72,3
68998,6500,2026-03-17,88814.07,15
68999,6500,2026-04-16,64909.09,3
69000,6501,2025-01-23,135831.98,3
69001,6501,2025-02-22,119200.29,15
69002,6501,2025-03-24,116537.83,0
69003,6502,2025-11-15,27677.35,7
69004,6502,2025-12-15,22912.47,0
69005,6502,2026-01-14,23762.70,3
69006,6502,2026-02-13,29555.31,0
69007,6502,2026-03-15,30792.03,0
69008,6502,2026-04-14,25452.03,7
69009,6503,2024-11-12,47214.45,0
69010,6503,2024-12-12,52341.74,7
69011,6503,2025-01-11,61008.46,0
69012,6503,2025-02-10,51840.35,15
69013,6503,2025-03-12,75541.27,3
69014,6503,2025-04-11,51664.10,7
69015,6503,2025-05-11,46708.66,7
69016,6503,2025-06-10,68725.36,15
69017,6503,2025-07-10,78556.97,0
69018,6503,2025-08-09,78120.02,0
69019,6503,2025-09-08,48903.00,0
69020,6503,2025-10-08,62659.40,0
69021,6504,2024-03-10,63164.73,0
69022,6504,2024-04-09,65424.64,0
69023,6504,2024-05-09,51555.74,0
69024,6504,2024-06-08,63897.56,0
69025,6504,2024-07-08,57669.85,0
69026,6504,2024-08-07,63494.88,3
69027,6505,2025-04-28,95760.23,7
69028,6505,2025-05-28,90180.00,0
69029,6505,2025-06-27,101852.96,0
69030,6505,2025-07-27,98960.90,0
69031,6505,2025-08-26,90600.32,7
69032,6505,2025-09-25,143327.37,45
69033,6505,2025-10-25,85039.28,90
69034,6505,2025-11-24,118486.87,90
69035,6505,2025-12-24,141730.55,1
69036,6505,2026-01-23,130190.22,90
69037,6505,2026-02-22,107406.99,31
69038,6505,2026-03-24,137506.29,5
69039,6505,2026-04-23,92962.88,1
69040,6506,2024-07-12,343823.14,3
69041,6506,2024-08-11,333127.29,0
69042,6506,2024-09-10,341603.67,3
69043,6506,2024-10-10,343928.02,0
69044,6506,2024-11-09,246634.94,15
69045,6506,2024-12-09,261054.60,3
69046,6506,2025-01-08,317298.96,0
69047,6506,2025-02-07,284515.75,0
69048,6506,2025-03-09,288652.29,15
69049,6506,2025-04-08,219603.06,7
69050,6506,2025-05-08,251612.88,0
69051,6506,2025-06-07,288724.23,3
69052,6506,2025-07-07,258380.28,15
69053,6506,2025-08-06,273790.77,0
69054,6506,2025-09-05,184316.80,0
69055,6506,2025-10-05,314053.56,0
69056,6506,2025-11-04,208438.70,3
69057,6506,2025-12-04,273722.04,0
69058,6506,2026-01-03,211116.34,0
69059,6506,2026-02-02,239012.74,3
69060,6506,2026-03-04,314311.07,0
69061,6506,2026-04-03,249204.96,0
69062,6507,2025-08-22,47222.44,15
69063,6507,2025-09-21,40050.70,0
69064,6507,2025-10-21,39898.26,0
69065,6507,2025-11-20,29314.49,0
69066,6507,2025-12-20,29461.32,0
69067,6507,2026-01-19,45545.19,0
69068,6507,2026-02-18,47491.99,0
69069,6507,2026-03-20,27892.64,0
69070,6507,2026-04-19,37080.28,0
69071,6508,2024-03-04,15903.35,15
69072,6508,2024-04-03,11551.85,0
69073,6508,2024-05-03,13551.05,0
69074,6508,2024-06-02,13688.82,3
69075,6508,2024-07-02,17062.16,7
69076,6508,2024-08-01,16562.77,0
69077,6508,2024-08-31,14605.21,0
69078,6508,2024-09-30,10928.90,0
69079,6508,2024-10-30,12794.47,0
69080,6508,2024-11-29,10069.04,15
69081,6508,2024-12-29,14902.19,15
69082,6508,2025-01-28,16302.04,7
69083,6508,2025-02-27,12402.46,0
69084,6508,2025-03-29,10166.64,0
69085,6508,2025-04-28,14995.92,0
69086,6508,2025-05-28,15584.84,0
69087,6508,2025-06-27,10424.56,0
69088,6508,2025-07-27,13345.46,3
69089,6508,2025-08-26,10727.44,7
69090,6508,2025-09-25,9883.80,0
69091,6508,2025-10-25,9221.07,0
69092,6508,2025-11-24,10276.57,3
69093,6508,2025-12-24,10170.08,15
69094,6508,2026-01-23,16342.30,0
69095,6509,2024-05-30,5455.59,3
69096,6509,2024-06-29,7409.09,0
69097,6509,2024-07-29,5491.49,0
69098,6509,2024-08-28,7394.99,7
69099,6509,2024-09-27,5616.30,3
69100,6509,2024-10-27,6630.24,3
69101,6510,2026-04-23,57503.33,7
69102,6511,2024-11-02,45071.86,7
69103,6511,2024-12-02,45450.45,3
69104,6511,2025-01-01,35791.29,0
69105,6511,2025-01-31,32185.94,15
69106,6511,2025-03-02,34979.20,15
69107,6511,2025-04-01,25583.22,0
69108,6511,2025-05-01,36229.18,0
69109,6511,2025-05-31,37556.28,7
69110,6511,2025-06-30,29506.65,0
69111,6511,2025-07-30,40920.82,0
69112,6511,2025-08-29,39259.54,7
69113,6511,2025-09-28,44874.08,7
69114,6511,2025-10-28,29880.77,7
69115,6511,2025-11-27,25895.82,7
69116,6511,2025-12-27,37697.84,0
69117,6511,2026-01-26,30603.82,0
69118,6511,2026-02-25,33781.01,3
69119,6511,2026-03-27,37103.77,0
69120,6511,2026-04-26,44714.65,0
69121,6512,2024-06-03,133853.24,3
69122,6512,2024-07-03,121934.38,0
69123,6512,2024-08-02,73522.12,0
69124,6512,2024-09-01,135235.63,3
69125,6512,2024-10-01,124858.89,0
69126,6512,2024-10-31,95501.69,3
69127,6512,2024-11-30,109669.91,0
69128,6512,2024-12-30,124606.72,0
69129,6512,2025-01-29,97556.57,3
69130,6512,2025-02-28,93852.06,0
69131,6512,2025-03-30,78702.33,7
69132,6512,2025-04-29,119251.88,7
69133,6512,2025-05-29,113052.16,0
69134,6512,2025-06-28,107573.89,0
69135,6512,2025-07-28,100092.78,15
69136,6512,2025-08-27,124301.60,15
69137,6512,2025-09-26,99566.98,0
69138,6512,2025-10-26,134240.25,15
69139,6513,2026-04-13,44983.00,15
69140,6514,2025-06-13,53519.02,3
69141,6514,2025-07-13,48462.27,0
69142,6514,2025-08-12,36773.83,0
69143,6514,2025-09-11,42990.08,0
69144,6514,2025-10-11,63617.37,15
69145,6514,2025-11-10,57396.42,7
69146,6514,2025-12-10,45958.59,3
69147,6514,2026-01-09,64205.12,0
69148,6514,2026-02-08,53948.84,0
69149,6514,2026-03-10,46206.52,0
69150,6514,2026-04-09,43901.61,0
69151,6515,2026-03-14,32078.80,7
69152,6515,2026-04-13,22651.69,0
69153,6516,2025-07-05,50546.58,0
69154,6516,2025-08-04,58275.73,3
69155,6516,2025-09-03,53998.24,0
69156,6516,2025-10-03,64346.75,7
69157,6516,2025-11-02,68549.14,0
69158,6516,2025-12-02,72958.20,0
69159,6516,2026-01-01,52063.68,0
69160,6516,2026-01-31,51866.32,3
69161,6516,2026-03-02,84833.69,7
69162,6516,2026-04-01,74099.74,0
69163,6517,2025-02-20,31698.95,0
69164,6517,2025-03-22,30146.19,0
69165,6517,2025-04-21,29427.49,0
69166,6517,2025-05-21,19574.24,15
69167,6517,2025-06-20,23632.31,0
69168,6517,2025-07-20,30945.34,0
69169,6517,2025-08-19,24620.82,7
69170,6517,2025-09-18,24800.95,0
69171,6517,2025-10-18,19289.69,15
69172,6517,2025-11-17,18149.05,3
69173,6517,2025-12-17,22188.21,7
69174,6517,2026-01-16,32394.84,15
69175,6517,2026-02-15,27157.11,15
69176,6517,2026-03-17,26263.72,7
69177,6517,2026-04-16,18340.74,0
69178,6518,2026-04-08,13907.48,7
69179,6519,2026-04-18,22539.99,7
69180,6520,2025-06-11,33264.64,7
69181,6520,2025-07-11,35652.83,0
69182,6520,2025-08-10,28834.89,0
69183,6520,2025-09-09,29833.73,7
69184,6520,2025-10-09,47817.94,0
69185,6520,2025-11-08,45270.43,0
69186,6520,2025-12-08,30613.37,7
69187,6520,2026-01-07,48822.27,15
69188,6520,2026-02-06,31119.73,0
69189,6520,2026-03-08,40073.38,0
69190,6520,2026-04-07,47752.46,15
69191,6521,2026-03-29,132070.35,0
69192,6521,2026-04-28,91731.56,15
69193,6522,2026-01-14,34038.21,0
69194,6522,2026-02-13,43796.02,3
69195,6522,2026-03-15,46716.09,0
69196,6522,2026-04-14,45996.88,7
69197,6523,2025-09-26,55146.23,3
69198,6523,2025-10-26,55234.78,7
69199,6523,2025-11-25,47464.15,0
69200,6523,2025-12-25,48122.28,0
69201,6523,2026-01-24,58378.00,0
69202,6523,2026-02-23,64179.73,3
69203,6524,2025-11-04,50286.82,0
69204,6524,2025-12-04,35829.71,45
69205,6524,2026-01-03,43902.57,45
69206,6524,2026-02-02,49758.67,31
69207,6524,2026-03-04,47674.80,10
69208,6524,2026-04-03,52623.59,45
69209,6525,2025-08-03,3312.33,0
69210,6525,2025-09-02,3597.76,0
69211,6525,2025-10-02,4035.19,0
69212,6525,2025-11-01,4246.65,0
69213,6525,2025-12-01,3055.28,0
69214,6525,2025-12-31,3752.94,3
69215,6525,2026-01-30,3773.86,0
69216,6525,2026-03-01,3975.51,0
69217,6525,2026-03-31,3188.12,3
69218,6525,2026-04-30,2760.74,0
69219,6526,2025-09-23,90913.83,0
69220,6526,2025-10-23,59261.21,0
69221,6526,2025-11-22,78257.55,0
69222,6526,2025-12-22,74240.10,0
69223,6526,2026-01-21,81117.49,0
69224,6526,2026-02-20,85088.45,3
69225,6526,2026-03-22,88802.74,3
69226,6526,2026-04-21,90576.64,7
69227,6527,2024-12-09,79996.51,0
69228,6527,2025-01-08,50648.60,0
69229,6527,2025-02-07,61356.11,0
69230,6527,2025-03-09,79733.61,15
69231,6527,2025-04-08,78570.74,3
69232,6527,2025-05-08,57572.66,0
69233,6527,2025-06-07,80970.15,3
69234,6527,2025-07-07,60432.51,3
69235,6527,2025-08-06,85983.28,0
69236,6527,2025-09-05,76156.44,15
69237,6527,2025-10-05,64422.77,0
69238,6527,2025-11-04,87874.89,15
69239,6528,2025-04-07,20940.71,0
69240,6528,2025-05-07,19540.91,7
69241,6528,2025-06-06,13422.07,3
69242,6528,2025-07-06,18634.50,15
69243,6528,2025-08-05,15479.66,0
69244,6528,2025-09-04,20298.52,0
69245,6528,2025-10-04,23755.38,0
69246,6528,2025-11-03,13819.35,0
69247,6528,2025-12-03,22007.83,0
69248,6528,2026-01-02,14116.20,7
69249,6528,2026-02-01,14389.94,7
69250,6528,2026-03-03,19213.56,7
69251,6528,2026-04-02,18549.94,0
69252,6529,2024-06-26,39808.95,0
69253,6529,2024-07-26,56901.02,0
69254,6529,2024-08-25,53105.56,0
69255,6529,2024-09-24,57473.28,0
69256,6529,2024-10-24,44605.90,15
69257,6529,2024-11-23,43922.01,3
69258,6529,2024-12-23,47048.86,90
69259,6529,2025-01-22,58099.07,90
69260,6529,2025-02-21,51096.08,31
69261,6529,2025-03-23,60397.67,1
69262,6529,2025-04-22,48212.55,10
69263,6529,2025-05-22,50729.79,90
69264,6529,2025-06-21,56298.83,5
69265,6529,2025-07-21,37805.35,10
69266,6529,2025-08-20,37228.32,10
69267,6529,2025-09-19,47071.06,20
69268,6529,2025-10-19,0.00,60
69269,6529,2025-11-18,50996.71,5
69270,6529,2025-12-18,0.00,60
69271,6529,2026-01-17,41354.46,75
69272,6529,2026-02-16,47356.59,31
69273,6529,2026-03-18,43987.78,45
69274,6529,2026-04-17,40077.55,31
69275,6530,2024-03-15,45107.74,0
69276,6530,2024-04-14,44042.40,0
69277,6530,2024-05-14,43460.75,7
69278,6530,2024-06-13,30907.69,0
69279,6530,2024-07-13,33801.14,0
69280,6530,2024-08-12,31879.58,0
69281,6530,2024-09-11,38285.40,0
69282,6530,2024-10-11,25494.40,15
69283,6530,2024-11-10,44836.84,7
69284,6531,2025-10-31,5503.25,3
69285,6531,2025-11-30,3792.84,0
69286,6531,2025-12-30,5098.67,0
69287,6531,2026-01-29,5855.08,0
69288,6531,2026-02-28,5211.88,0
69289,6531,2026-03-30,3997.42,3
69290,6531,2026-04-29,4903.63,0
69291,6532,2024-07-13,48857.53,15
69292,6532,2024-08-12,33153.75,0
69293,6532,2024-09-11,44691.47,0
69294,6532,2024-10-11,28527.20,3
69295,6532,2024-11-10,53205.35,0
69296,6532,2024-12-10,30615.23,0
69297,6532,2025-01-09,41695.14,0
69298,6532,2025-02-08,31631.35,0
69299,6532,2025-03-10,50883.55,0
69300,6532,2025-04-09,40861.10,15
69301,6532,2025-05-09,50875.35,3
69302,6532,2025-06-08,43725.14,0
69303,6532,2025-07-08,37652.81,3
69304,6532,2025-08-07,36871.51,0
69305,6532,2025-09-06,38281.73,7
69306,6532,2025-10-06,47968.70,3
69307,6532,2025-11-05,31937.57,7
69308,6532,2025-12-05,47973.51,0
69309,6532,2026-01-04,42718.82,15
69310,6532,2026-02-03,43093.80,0
69311,6532,2026-03-05,44414.22,0
69312,6532,2026-04-04,51029.56,0
69313,6533,2025-09-10,40944.67,0
69314,6533,2025-10-10,54895.40,0
69315,6533,2025-11-09,68378.11,0
69316,6533,2025-12-09,67426.74,15
69317,6533,2026-01-08,50070.78,7
69318,6533,2026-02-07,51894.44,7
69319,6533,2026-03-09,45361.12,0
69320,6533,2026-04-08,43538.80,3
69321,6534,2025-05-08,78590.92,0
69322,6534,2025-06-07,57430.94,0
69323,6534,2025-07-07,78115.63,0
69324,6534,2025-08-06,45525.40,0
69325,6534,2025-09-05,52832.70,0
69326,6534,2025-10-05,74133.27,3
69327,6534,2025-11-04,50065.18,0
69328,6534,2025-12-04,73181.19,0
69329,6534,2026-01-03,46934.38,3
69330,6534,2026-02-02,58236.30,0
69331,6534,2026-03-04,45075.16,15
69332,6534,2026-04-03,72467.90,3
69333,6535,2024-04-20,18435.20,0
69334,6535,2024-05-20,15523.84,0
69335,6535,2024-06-19,18873.18,15
69336,6535,2024-07-19,16148.33,3
69337,6535,2024-08-18,16250.46,0
69338,6535,2024-09-17,12132.47,3
69339,6535,2024-10-17,18169.35,0
69340,6535,2024-11-16,10686.45,7
69341,6535,2024-12-16,12497.95,15
69342,6536,2024-09-21,37843.49,0
69343,6536,2024-10-21,34191.78,3
69344,6536,2024-11-20,43103.59,0
69345,6536,2024-12-20,28063.57,15
69346,6536,2025-01-19,42673.53,0
69347,6536,2025-02-18,41644.39,0
69348,6536,2025-03-20,43023.80,0
69349,6536,2025-04-19,28616.64,0
69350,6536,2025-05-19,25123.68,7
69351,6536,2025-06-18,25179.39,7
69352,6536,2025-07-18,39434.63,7
69353,6536,2025-08-17,31941.08,7
69354,6536,2025-09-16,24392.51,7
69355,6536,2025-10-16,39229.15,0
69356,6536,2025-11-15,25350.57,0
69357,6536,2025-12-15,27960.30,7
69358,6536,2026-01-14,29798.05,15
69359,6536,2026-02-13,33977.63,15
69360,6536,2026-03-15,25989.50,15
69361,6536,2026-04-14,28175.01,0
69362,6537,2025-01-08,48811.97,7
69363,6537,2025-02-07,42387.60,15
69364,6537,2025-03-09,59972.59,15
69365,6537,2025-04-08,35727.28,0
69366,6537,2025-05-08,37805.60,0
69367,6537,2025-06-07,41482.77,7
69368,6537,2025-07-07,55674.05,3
69369,6537,2025-08-06,48889.49,0
69370,6537,2025-09-05,58025.53,0
69371,6537,2025-10-05,55962.20,0
69372,6537,2025-11-04,60468.36,0
69373,6537,2025-12-04,40031.14,15
69374,6538,2026-03-03,24700.69,15
69375,6538,2026-04-02,24368.11,0
69376,6539,2025-11-15,91196.87,7
69377,6539,2025-12-15,91179.35,0
69378,6539,2026-01-14,63955.21,15
69379,6539,2026-02-13,91722.75,3
69380,6539,2026-03-15,50206.13,3
69381,6539,2026-04-14,67114.86,7
69382,6540,2025-06-10,33473.84,0
69383,6540,2025-07-10,24835.80,0
69384,6540,2025-08-09,33451.32,7
69385,6540,2025-09-08,24810.17,0
69386,6540,2025-10-08,37779.72,15
69387,6540,2025-11-07,44253.54,0
69388,6540,2025-12-07,25675.82,7
69389,6540,2026-01-06,31067.30,0
69390,6540,2026-02-05,46158.51,0
69391,6540,2026-03-07,31101.25,3
69392,6540,2026-04-06,37481.77,7
69393,6541,2024-03-28,32554.56,0
69394,6541,2024-04-27,37408.72,7
69395,6541,2024-05-27,35029.79,7
69396,6541,2024-06-26,34536.04,0
69397,6541,2024-07-26,23222.91,0
69398,6541,2024-08-25,31135.49,7
69399,6541,2024-09-24,35690.92,3
69400,6541,2024-10-24,29562.90,0
69401,6541,2024-11-23,28240.69,3
69402,6541,2024-12-23,23075.96,0
69403,6541,2025-01-22,36573.33,7
69404,6541,2025-02-21,38988.20,0
69405,6541,2025-03-23,34804.62,0
69406,6541,2025-04-22,25052.15,0
